species,season,abundance,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
blue-marlin,jul-sept,0,152.5,-39.5,81,5240153
blue-marlin,jul-sept,0,151.5,-38.5,81,5238151
blue-marlin,jul-sept,0,152.5,-38.5,81,5239151
blue-marlin,jul-sept,0,153.5,-38.5,81,5239153
blue-marlin,jul-sept,0,154.5,-38.5,81,5239155
blue-marlin,jul-sept,0,-167.5,-37.5,81,5338168
blue-marlin,jul-sept,0,150.5,-37.5,57,5238150
blue-marlin,jul-sept,0,151.5,-37.5,81,5238150
blue-marlin,jul-sept,0,152.5,-37.5,81,5238153
blue-marlin,jul-sept,0,153.5,-37.5,81,5238154
blue-marlin,jul-sept,0,154.5,-37.5,81,5238153
blue-marlin,jul-sept,0,178.5,-37.5,81,5238177
blue-marlin,jul-sept,0,179.5,-37.5,81,5238178
blue-marlin,jul-sept,0,-168.5,-36.5,81,5337168
blue-marlin,jul-sept,0,95.5,-36.5,57,5237094
blue-marlin,jul-sept,0,96.5,-36.5,57,5237095
blue-marlin,jul-sept,0,150.5,-36.5,81,5237151
blue-marlin,jul-sept,0,151.5,-36.5,81,5237150
blue-marlin,jul-sept,0,152.5,-36.5,81,5237153
blue-marlin,jul-sept,0,153.5,-36.5,81,5237154
blue-marlin,jul-sept,0,154.5,-36.5,81,5235155
blue-marlin,jul-sept,0,155.5,-36.5,81,5236156
blue-marlin,jul-sept,0,176.5,-36.5,81,5237175
blue-marlin,jul-sept,0,177.5,-36.5,81,5237176
blue-marlin,jul-sept,0,179.5,-36.5,81,5337179
blue-marlin,jul-sept,0,-179.5,-35.5,81,5336179
blue-marlin,jul-sept,0,153.5,-35.5,81,5236154
blue-marlin,jul-sept,0,175.5,-35.5,81,5236175
blue-marlin,jul-sept,0,176.5,-35.5,81,5236177
blue-marlin,jul-sept,0,177.5,-35.5,81,5235177
blue-marlin,jul-sept,0,178.5,-35.5,81,5236178
blue-marlin,jul-sept,0,179.5,-35.5,81,5336179
blue-marlin,jul-sept,0,-179.5,-34.5,81,5235179
blue-marlin,jul-sept,0,166.5,-34.5,81,5235165
blue-marlin,jul-sept,0,176.5,-34.5,81,5235176
blue-marlin,jul-sept,0,177.5,-34.5,81,5235178
blue-marlin,jul-sept,0,-162.5,-33.5,81,5334163
blue-marlin,jul-sept,0,-172.5,-32.5,81,5333172
blue-marlin,jul-sept,0,-171.5,-32.5,81,5333172
blue-marlin,jul-sept,0,14.5,-32.5,47,5233015
blue-marlin,jul-sept,0,153.5,-32.5,81,5232152
blue-marlin,jul-sept,0,156.5,-32.5,81,5231157
blue-marlin,jul-sept,0,157.5,-32.5,81,5231157
blue-marlin,jul-sept,0,-171.5,-31.5,81,5332171
blue-marlin,jul-sept,0,157.5,-31.5,81,5231157
blue-marlin,jul-sept,0,161.5,-31.5,81,5232161
blue-marlin,jul-sept,0,153.5,-30.5,81,5231152
blue-marlin,jul-sept,0,158.5,-30.5,81,5231157
blue-marlin,jul-sept,0,160.5,-30.5,81,5231161
blue-marlin,jul-sept,0,161.5,-30.5,81,5231161
blue-marlin,jul-sept,0,-169.5,-29.5,81,5330170
blue-marlin,jul-sept,0,-168.5,-29.5,81,5330167
blue-marlin,jul-sept,0,154.5,-29.5,81,5230155
blue-marlin,jul-sept,0,156.5,-29.5,81,5230157
blue-marlin,jul-sept,0,160.5,-29.5,81,5230159
blue-marlin,jul-sept,0,161.5,-29.5,81,5230162
blue-marlin,jul-sept,0,163.5,-29.5,81,5229164
blue-marlin,jul-sept,0,168.5,-29.5,81,5230168
blue-marlin,jul-sept,0,-174.5,-28.5,81,5328175
blue-marlin,jul-sept,0,-170.5,-28.5,81,5329169
blue-marlin,jul-sept,0,-169.5,-28.5,81,5329168
blue-marlin,jul-sept,0,-152.5,-28.5,81,5329153
blue-marlin,jul-sept,0,-151.5,-28.5,81,5329151
blue-marlin,jul-sept,0,154.5,-28.5,81,5227153
blue-marlin,jul-sept,0,158.5,-28.5,81,5228157
blue-marlin,jul-sept,0,159.5,-28.5,81,5228158
blue-marlin,jul-sept,0,160.5,-28.5,81,5229160
blue-marlin,jul-sept,0,161.5,-28.5,81,5229160
blue-marlin,jul-sept,0,162.5,-28.5,81,5227163
blue-marlin,jul-sept,0,163.5,-28.5,81,5229164
blue-marlin,jul-sept,0,164.5,-28.5,81,5229164
blue-marlin,jul-sept,0,165.5,-28.5,81,5229164
blue-marlin,jul-sept,0,166.5,-28.5,81,5229166
blue-marlin,jul-sept,0,168.5,-28.5,81,5229169
blue-marlin,jul-sept,0,-178.5,-27.5,81,5327177
blue-marlin,jul-sept,0,-176.5,-27.5,81,5328176
blue-marlin,jul-sept,0,-175.5,-27.5,81,5328176
blue-marlin,jul-sept,0,-174.5,-27.5,81,5328175
blue-marlin,jul-sept,0,-154.5,-27.5,81,5328154
blue-marlin,jul-sept,0,-150.5,-27.5,81,5328149
blue-marlin,jul-sept,0,153.5,-27.5,71,5228154
blue-marlin,jul-sept,0,154.5,-27.5,81,5228154
blue-marlin,jul-sept,0,155.5,-27.5,81,5228156
blue-marlin,jul-sept,0,157.5,-27.5,81,5228157
blue-marlin,jul-sept,0,158.5,-27.5,81,5227159
blue-marlin,jul-sept,0,159.5,-27.5,81,5227159
blue-marlin,jul-sept,0,160.5,-27.5,81,5228160
blue-marlin,jul-sept,0,161.5,-27.5,81,5228162
blue-marlin,jul-sept,0,162.5,-27.5,81,5227163
blue-marlin,jul-sept,0,163.5,-27.5,81,5227163
blue-marlin,jul-sept,0,165.5,-27.5,81,5228164
blue-marlin,jul-sept,0,166.5,-27.5,81,5226167
blue-marlin,jul-sept,0,167.5,-27.5,81,5227168
blue-marlin,jul-sept,0,168.5,-27.5,81,5228167
blue-marlin,jul-sept,0,169.5,-27.5,81,5228170
blue-marlin,jul-sept,0,176.5,-27.5,81,5228177
blue-marlin,jul-sept,0,-179.5,-26.5,81,5327179
blue-marlin,jul-sept,0,-178.5,-26.5,81,5327179
blue-marlin,jul-sept,0,-176.5,-26.5,81,5327177
blue-marlin,jul-sept,0,-175.5,-26.5,81,5327174
blue-marlin,jul-sept,0,-174.5,-26.5,81,5327174
blue-marlin,jul-sept,0,-173.5,-26.5,81,5327174
blue-marlin,jul-sept,0,6.5,-26.5,47,5227006
blue-marlin,jul-sept,0,7.5,-26.5,47,5227006
blue-marlin,jul-sept,0,111.5,-26.5,57,5225110
blue-marlin,jul-sept,0,112.5,-26.5,57,5227112
blue-marlin,jul-sept,0,153.5,-26.5,71,5227154
blue-marlin,jul-sept,0,154.5,-26.5,81,5227154
blue-marlin,jul-sept,0,155.5,-26.5,81,5227154
blue-marlin,jul-sept,0,156.5,-26.5,81,5227156
blue-marlin,jul-sept,0,157.5,-26.5,81,5227156
blue-marlin,jul-sept,0,158.5,-26.5,81,5227159
blue-marlin,jul-sept,0,159.5,-26.5,81,5227160
blue-marlin,jul-sept,0,160.5,-26.5,81,5227159
blue-marlin,jul-sept,0,161.5,-26.5,81,5227162
blue-marlin,jul-sept,0,162.5,-26.5,81,5227163
blue-marlin,jul-sept,0,163.5,-26.5,81,5227163
blue-marlin,jul-sept,0,165.5,-26.5,81,5227164
blue-marlin,jul-sept,0,166.5,-26.5,81,5226167
blue-marlin,jul-sept,0,167.5,-26.5,81,5227168
blue-marlin,jul-sept,0,168.5,-26.5,81,5227167
blue-marlin,jul-sept,0,169.5,-26.5,81,5227169
blue-marlin,jul-sept,0,175.5,-26.5,81,5227174
blue-marlin,jul-sept,0,176.5,-26.5,81,5227176
blue-marlin,jul-sept,0,-177.5,-25.5,81,5326176
blue-marlin,jul-sept,0,62.5,-25.5,51,5224062
blue-marlin,jul-sept,0,110.5,-25.5,57,5224110
blue-marlin,jul-sept,0,111.5,-25.5,57,5224110
blue-marlin,jul-sept,0,112.5,-25.5,57,5226113
blue-marlin,jul-sept,0,153.5,-25.5,71,5226153
blue-marlin,jul-sept,0,154.5,-25.5,81,5226155
blue-marlin,jul-sept,0,155.5,-25.5,81,5226156
blue-marlin,jul-sept,0,156.5,-25.5,81,5226156
blue-marlin,jul-sept,0,157.5,-25.5,81,5226156
blue-marlin,jul-sept,0,158.5,-25.5,81,5226159
blue-marlin,jul-sept,0,159.5,-25.5,81,5226159
blue-marlin,jul-sept,0,160.5,-25.5,81,5226161
blue-marlin,jul-sept,0,161.5,-25.5,81,5226162
blue-marlin,jul-sept,0,162.5,-25.5,81,5226162
blue-marlin,jul-sept,0,163.5,-25.5,81,5226162
blue-marlin,jul-sept,0,164.5,-25.5,81,5226165
blue-marlin,jul-sept,0,167.5,-25.5,81,5224167
blue-marlin,jul-sept,0,168.5,-25.5,81,5226168
blue-marlin,jul-sept,0,169.5,-25.5,81,5226168
blue-marlin,jul-sept,0,174.5,-25.5,81,5226174
blue-marlin,jul-sept,0,175.5,-25.5,81,5226174
blue-marlin,jul-sept,0,176.5,-25.5,81,5226176
blue-marlin,jul-sept,0,-177.5,-24.5,81,5325176
blue-marlin,jul-sept,0,111.5,-24.5,57,5224110
blue-marlin,jul-sept,0,112.5,-24.5,57,5225111
blue-marlin,jul-sept,0,153.5,-24.5,71,5225152
blue-marlin,jul-sept,0,154.5,-24.5,81,5225153
blue-marlin,jul-sept,0,155.5,-24.5,81,5225154
blue-marlin,jul-sept,0,156.5,-24.5,81,5225155
blue-marlin,jul-sept,0,157.5,-24.5,81,5225157
blue-marlin,jul-sept,0,158.5,-24.5,81,5225157
blue-marlin,jul-sept,0,159.5,-24.5,81,5225158
blue-marlin,jul-sept,0,160.5,-24.5,81,5224161
blue-marlin,jul-sept,0,161.5,-24.5,81,5224161
blue-marlin,jul-sept,0,163.5,-24.5,81,5224162
blue-marlin,jul-sept,0,168.5,-24.5,81,5225169
blue-marlin,jul-sept,0,169.5,-24.5,81,5225169
blue-marlin,jul-sept,0,170.5,-24.5,81,5225171
blue-marlin,jul-sept,0,174.5,-24.5,81,5224173
blue-marlin,jul-sept,0,175.5,-24.5,81,5225175
blue-marlin,jul-sept,0,-177.5,-23.5,71,5323178
blue-marlin,jul-sept,0,111.5,-23.5,57,5224111
blue-marlin,jul-sept,0,112.5,-23.5,57,5224111
blue-marlin,jul-sept,0,113.5,-23.5,57,5224113
blue-marlin,jul-sept,0,153.5,-23.5,71,5224154
blue-marlin,jul-sept,0,154.5,-23.5,71,5224154
blue-marlin,jul-sept,0,155.5,-23.5,71,5222155
blue-marlin,jul-sept,0,157.5,-23.5,71,5224156
blue-marlin,jul-sept,0,158.5,-23.5,71,5224157
blue-marlin,jul-sept,0,161.5,-23.5,71,5224161
blue-marlin,jul-sept,0,167.5,-23.5,71,5224166
blue-marlin,jul-sept,0,168.5,-23.5,71,5224169
blue-marlin,jul-sept,0,169.5,-23.5,71,5224169
blue-marlin,jul-sept,0,170.5,-23.5,71,5224171
blue-marlin,jul-sept,0,111.5,-22.5,57,5223112
blue-marlin,jul-sept,0,112.5,-22.5,57,5223112
blue-marlin,jul-sept,0,113.5,-22.5,57,5223114
blue-marlin,jul-sept,0,153.5,-22.5,71,5223152
blue-marlin,jul-sept,0,154.5,-22.5,71,5223153
blue-marlin,jul-sept,0,156.5,-22.5,71,5222155
blue-marlin,jul-sept,0,158.5,-22.5,71,5223157
blue-marlin,jul-sept,0,159.5,-22.5,71,5223158
blue-marlin,jul-sept,0,160.5,-22.5,71,5223160
blue-marlin,jul-sept,0,161.5,-22.5,71,5223160
blue-marlin,jul-sept,0,170.5,-22.5,71,5223171
blue-marlin,jul-sept,0,171.5,-22.5,71,5223170
blue-marlin,jul-sept,0,172.5,-22.5,71,5223172
blue-marlin,jul-sept,0,-177.5,-21.5,71,5320177
blue-marlin,jul-sept,0,111.5,-21.5,57,5222111
