species,season,abundance,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
little-tuna,jul-sept,0,152.5,-39.5,81,5240153
little-tuna,jul-sept,0,151.5,-38.5,81,5238151
little-tuna,jul-sept,0,152.5,-38.5,81,5239151
little-tuna,jul-sept,0,153.5,-38.5,81,5239153
little-tuna,jul-sept,0,154.5,-38.5,81,5239155
little-tuna,jul-sept,0,-167.5,-37.5,81,5338168
little-tuna,jul-sept,0,150.5,-37.5,57,5238150
little-tuna,jul-sept,0,151.5,-37.5,81,5238150
little-tuna,jul-sept,0,152.5,-37.5,81,5238153
little-tuna,jul-sept,0,153.5,-37.5,81,5238154
little-tuna,jul-sept,0,154.5,-37.5,81,5238153
little-tuna,jul-sept,0,178.5,-37.5,81,5238177
little-tuna,jul-sept,0,179.5,-37.5,81,5238178
little-tuna,jul-sept,0,-168.5,-36.5,81,5337168
little-tuna,jul-sept,0,95.5,-36.5,57,5237094
little-tuna,jul-sept,0,96.5,-36.5,57,5237095
little-tuna,jul-sept,0,150.5,-36.5,81,5237151
little-tuna,jul-sept,0,151.5,-36.5,81,5237150
little-tuna,jul-sept,0,152.5,-36.5,81,5237153
little-tuna,jul-sept,0,153.5,-36.5,81,5237154
little-tuna,jul-sept,0,154.5,-36.5,81,5235155
little-tuna,jul-sept,0,155.5,-36.5,81,5236156
little-tuna,jul-sept,0,176.5,-36.5,81,5237175
little-tuna,jul-sept,0,177.5,-36.5,81,5237176
little-tuna,jul-sept,0,179.5,-36.5,81,5337179
little-tuna,jul-sept,0,-179.5,-35.5,81,5336179
little-tuna,jul-sept,0,153.5,-35.5,81,5236154
little-tuna,jul-sept,0,175.5,-35.5,81,5236175
little-tuna,jul-sept,0,176.5,-35.5,81,5236177
little-tuna,jul-sept,0,177.5,-35.5,81,5235177
little-tuna,jul-sept,0,178.5,-35.5,81,5236178
little-tuna,jul-sept,0,179.5,-35.5,81,5336179
little-tuna,jul-sept,0,-179.5,-34.5,81,5235179
little-tuna,jul-sept,0,166.5,-34.5,81,5235165
little-tuna,jul-sept,0,176.5,-34.5,81,5235176
little-tuna,jul-sept,0,177.5,-34.5,81,5235178
little-tuna,jul-sept,0,-162.5,-33.5,81,5334163
little-tuna,jul-sept,0,-172.5,-32.5,81,5333172
little-tuna,jul-sept,0,-171.5,-32.5,81,5333172
little-tuna,jul-sept,0,14.5,-32.5,47,5233015
little-tuna,jul-sept,0,153.5,-32.5,81,5232152
little-tuna,jul-sept,0,156.5,-32.5,81,5231157
little-tuna,jul-sept,0,157.5,-32.5,81,5231157
little-tuna,jul-sept,0,-171.5,-31.5,81,5332171
little-tuna,jul-sept,0,157.5,-31.5,81,5231157
little-tuna,jul-sept,0,161.5,-31.5,81,5232161
little-tuna,jul-sept,0,153.5,-30.5,81,5231152
little-tuna,jul-sept,0,158.5,-30.5,81,5231157
little-tuna,jul-sept,0,160.5,-30.5,81,5231161
little-tuna,jul-sept,0,161.5,-30.5,81,5231161
little-tuna,jul-sept,0,-169.5,-29.5,81,5330170
little-tuna,jul-sept,0,-168.5,-29.5,81,5330167
little-tuna,jul-sept,0,154.5,-29.5,81,5230155
little-tuna,jul-sept,0,156.5,-29.5,81,5230157
little-tuna,jul-sept,0,160.5,-29.5,81,5230159
little-tuna,jul-sept,0,161.5,-29.5,81,5230162
little-tuna,jul-sept,0,163.5,-29.5,81,5229164
little-tuna,jul-sept,0,168.5,-29.5,81,5230168
little-tuna,jul-sept,0,-174.5,-28.5,81,5328175
little-tuna,jul-sept,0,-170.5,-28.5,81,5329169
little-tuna,jul-sept,0,-169.5,-28.5,81,5329168
little-tuna,jul-sept,0,-152.5,-28.5,81,5329153
little-tuna,jul-sept,0,-151.5,-28.5,81,5329151
little-tuna,jul-sept,0,154.5,-28.5,81,5227153
little-tuna,jul-sept,0,158.5,-28.5,81,5228157
little-tuna,jul-sept,0,159.5,-28.5,81,5228158
little-tuna,jul-sept,0,160.5,-28.5,81,5229160
little-tuna,jul-sept,0,161.5,-28.5,81,5229160
little-tuna,jul-sept,0,162.5,-28.5,81,5227163
little-tuna,jul-sept,0,163.5,-28.5,81,5229164
little-tuna,jul-sept,0,164.5,-28.5,81,5229164
little-tuna,jul-sept,0,165.5,-28.5,81,5229164
little-tuna,jul-sept,0,166.5,-28.5,81,5229166
little-tuna,jul-sept,0,168.5,-28.5,81,5229169
little-tuna,jul-sept,0,-178.5,-27.5,81,5327177
little-tuna,jul-sept,0,-176.5,-27.5,81,5328176
little-tuna,jul-sept,0,-175.5,-27.5,81,5328176
little-tuna,jul-sept,0,-174.5,-27.5,81,5328175
little-tuna,jul-sept,0,-154.5,-27.5,81,5328154
little-tuna,jul-sept,0,-150.5,-27.5,81,5328149
little-tuna,jul-sept,0,153.5,-27.5,71,5228154
little-tuna,jul-sept,0,154.5,-27.5,81,5228154
little-tuna,jul-sept,0,155.5,-27.5,81,5228156
little-tuna,jul-sept,0,157.5,-27.5,81,5228157
little-tuna,jul-sept,0,158.5,-27.5,81,5227159
little-tuna,jul-sept,0,159.5,-27.5,81,5227159
little-tuna,jul-sept,0,160.5,-27.5,81,5228160
little-tuna,jul-sept,0,161.5,-27.5,81,5228162
little-tuna,jul-sept,0,162.5,-27.5,81,5227163
little-tuna,jul-sept,0,163.5,-27.5,81,5227163
little-tuna,jul-sept,0,165.5,-27.5,81,5228164
little-tuna,jul-sept,0,166.5,-27.5,81,5226167
little-tuna,jul-sept,0,167.5,-27.5,81,5227168
little-tuna,jul-sept,0,168.5,-27.5,81,5228167
little-tuna,jul-sept,0,169.5,-27.5,81,5228170
little-tuna,jul-sept,0,176.5,-27.5,81,5228177
little-tuna,jul-sept,0,-179.5,-26.5,81,5327179
little-tuna,jul-sept,0,-178.5,-26.5,81,5327179
little-tuna,jul-sept,0,-176.5,-26.5,81,5327177
little-tuna,jul-sept,0,-175.5,-26.5,81,5327174
little-tuna,jul-sept,0,-174.5,-26.5,81,5327174
little-tuna,jul-sept,0,-173.5,-26.5,81,5327174
little-tuna,jul-sept,0,6.5,-26.5,47,5227006
little-tuna,jul-sept,0,7.5,-26.5,47,5227006
little-tuna,jul-sept,0,111.5,-26.5,57,5225110
little-tuna,jul-sept,0,112.5,-26.5,57,5227112
little-tuna,jul-sept,0,153.5,-26.5,71,5227154
little-tuna,jul-sept,0,154.5,-26.5,81,5227154
little-tuna,jul-sept,0,155.5,-26.5,81,5227154
little-tuna,jul-sept,0,156.5,-26.5,81,5227156
little-tuna,jul-sept,0,157.5,-26.5,81,5227156
little-tuna,jul-sept,0,158.5,-26.5,81,5227159
little-tuna,jul-sept,0,159.5,-26.5,81,5227160
little-tuna,jul-sept,0,160.5,-26.5,81,5227159
little-tuna,jul-sept,0,161.5,-26.5,81,5227162
little-tuna,jul-sept,0,162.5,-26.5,81,5227163
little-tuna,jul-sept,0,163.5,-26.5,81,5227163
little-tuna,jul-sept,0,165.5,-26.5,81,5227164
little-tuna,jul-sept,0,166.5,-26.5,81,5226167
little-tuna,jul-sept,0,167.5,-26.5,81,5227168
little-tuna,jul-sept,0,168.5,-26.5,81,5227167
little-tuna,jul-sept,0,169.5,-26.5,81,5227169
little-tuna,jul-sept,0,175.5,-26.5,81,5227174
little-tuna,jul-sept,0,176.5,-26.5,81,5227176
little-tuna,jul-sept,0,-177.5,-25.5,81,5326176
little-tuna,jul-sept,0,62.5,-25.5,51,5224062
little-tuna,jul-sept,0,110.5,-25.5,57,5224110
little-tuna,jul-sept,0,111.5,-25.5,57,5224110
little-tuna,jul-sept,0,112.5,-25.5,57,5226113
little-tuna,jul-sept,0,153.5,-25.5,71,5226153
little-tuna,jul-sept,0,154.5,-25.5,81,5226155
little-tuna,jul-sept,0,155.5,-25.5,81,5226156
little-tuna,jul-sept,0,156.5,-25.5,81,5226156
little-tuna,jul-sept,0,157.5,-25.5,81,5226156
little-tuna,jul-sept,0,158.5,-25.5,81,5226159
little-tuna,jul-sept,0,159.5,-25.5,81,5226159
little-tuna,jul-sept,0,160.5,-25.5,81,5226161
little-tuna,jul-sept,0,161.5,-25.5,81,5226162
little-tuna,jul-sept,0,162.5,-25.5,81,5226162
little-tuna,jul-sept,0,163.5,-25.5,81,5226162
little-tuna,jul-sept,0,164.5,-25.5,81,5226165
little-tuna,jul-sept,0,167.5,-25.5,81,5224167
little-tuna,jul-sept,0,168.5,-25.5,81,5226168
little-tuna,jul-sept,0,169.5,-25.5,81,5226168
little-tuna,jul-sept,0,174.5,-25.5,81,5226174
little-tuna,jul-sept,0,175.5,-25.5,81,5226174
little-tuna,jul-sept,0,176.5,-25.5,81,5226176
little-tuna,jul-sept,0,-177.5,-24.5,81,5325176
little-tuna,jul-sept,0,111.5,-24.5,57,5224110
little-tuna,jul-sept,0,112.5,-24.5,57,5225111
little-tuna,jul-sept,0,153.5,-24.5,71,5225152
little-tuna,jul-sept,0,154.5,-24.5,81,5225153
little-tuna,jul-sept,0,155.5,-24.5,81,5225154
little-tuna,jul-sept,0,156.5,-24.5,81,5225155
little-tuna,jul-sept,0,157.5,-24.5,81,5225157
little-tuna,jul-sept,0,158.5,-24.5,81,5225157
little-tuna,jul-sept,0,159.5,-24.5,81,5225158
little-tuna,jul-sept,0,160.5,-24.5,81,5224161
little-tuna,jul-sept,0,161.5,-24.5,81,5224161
little-tuna,jul-sept,0,163.5,-24.5,81,5224162
little-tuna,jul-sept,0,168.5,-24.5,81,5225169
little-tuna,jul-sept,0,169.5,-24.5,81,5225169
little-tuna,jul-sept,0,170.5,-24.5,81,5225171
little-tuna,jul-sept,0,174.5,-24.5,81,5224173
little-tuna,jul-sept,0,175.5,-24.5,81,5225175
little-tuna,jul-sept,0,-177.5,-23.5,71,5323178
little-tuna,jul-sept,0,111.5,-23.5,57,5224111
little-tuna,jul-sept,0,112.5,-23.5,57,5224111
little-tuna,jul-sept,0,113.5,-23.5,57,5224113
little-tuna,jul-sept,0,153.5,-23.5,71,5224154
little-tuna,jul-sept,0,154.5,-23.5,71,5224154
little-tuna,jul-sept,0,155.5,-23.5,71,5222155
little-tuna,jul-sept,0,157.5,-23.5,71,5224156
little-tuna,jul-sept,0,158.5,-23.5,71,5224157
little-tuna,jul-sept,0,161.5,-23.5,71,5224161
little-tuna,jul-sept,0,167.5,-23.5,71,5224166
little-tuna,jul-sept,0,168.5,-23.5,71,5224169
little-tuna,jul-sept,0,169.5,-23.5,71,5224169
little-tuna,jul-sept,0,170.5,-23.5,71,5224171
little-tuna,jul-sept,0,111.5,-22.5,57,5223112
little-tuna,jul-sept,0,112.5,-22.5,57,5223112
little-tuna,jul-sept,0,113.5,-22.5,57,5223114
little-tuna,jul-sept,0,153.5,-22.5,71,5223152
little-tuna,jul-sept,0,154.5,-22.5,71,5223153
little-tuna,jul-sept,0,156.5,-22.5,71,5222155
little-tuna,jul-sept,0,158.5,-22.5,71,5223157
little-tuna,jul-sept,0,159.5,-22.5,71,5223158
little-tuna,jul-sept,0,160.5,-22.5,71,5223160
little-tuna,jul-sept,0,161.5,-22.5,71,5223160
little-tuna,jul-sept,0,170.5,-22.5,71,5223171
little-tuna,jul-sept,0,171.5,-22.5,71,5223170
little-tuna,jul-sept,0,172.5,-22.5,71,5223172
little-tuna,jul-sept,0,-177.5,-21.5,71,5320177
little-tuna,jul-sept,0,111.5,-21.5,57,5222111
