category,season,effort,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
volume,jul-sept,0,135.5,3.5,71,5102135
volume,jul-sept,0,136.5,3.5,71,5102135
volume,jul-sept,0,137.5,3.5,71,5102138
volume,jul-sept,0,138.5,3.5,71,5102139
volume,jul-sept,0,139.5,3.5,71,5102139
volume,jul-sept,0,141.5,3.5,71,5102142
volume,jul-sept,1,142.5,3.5,71,5103141
volume,jul-sept,0,143.5,3.5,71,5102143
volume,jul-sept,1,144.5,3.5,71,5102143
volume,jul-sept,1,145.5,3.5,71,5102146
volume,jul-sept,1,146.5,3.5,71,5102146
volume,jul-sept,1,147.5,3.5,71,5102146
volume,jul-sept,1,148.5,3.5,71,5102148
volume,jul-sept,0,149.5,3.5,71,5102148
volume,jul-sept,0,150.5,3.5,71,5102150
volume,jul-sept,1,151.5,3.5,71,5102150
volume,jul-sept,1,152.5,3.5,71,5102153
volume,jul-sept,0,153.5,3.5,71,5103152
volume,jul-sept,1,154.5,3.5,71,5102154
volume,jul-sept,1,155.5,3.5,71,5102154
volume,jul-sept,0,156.5,3.5,71,5102155
volume,jul-sept,0,157.5,3.5,71,5102158
volume,jul-sept,0,158.5,3.5,71,5102159
volume,jul-sept,0,159.5,3.5,71,5102160
volume,jul-sept,1,160.5,3.5,71,5102161
volume,jul-sept,0,161.5,3.5,71,5102161
volume,jul-sept,0,162.5,3.5,71,5102161
volume,jul-sept,0,163.5,3.5,71,5102164
volume,jul-sept,4,164.5,3.5,71,5102163
volume,jul-sept,0,165.5,3.5,71,5102165
volume,jul-sept,0,168.5,3.5,71,5102168
volume,jul-sept,0,170.5,3.5,71,5102171
volume,jul-sept,0,172.5,3.5,71,5102173
volume,jul-sept,0,173.5,3.5,71,5102174
volume,jul-sept,0,174.5,3.5,71,5102175
volume,jul-sept,0,175.5,3.5,71,5102175
volume,jul-sept,0,177.5,3.5,71,5102178
volume,jul-sept,0,178.5,3.5,71,5102179
volume,jul-sept,4,179.5,3.5,71,5102179
volume,jul-sept,0,-179.5,4.5,71,5403178
volume,jul-sept,1,-178.5,4.5,71,5403177
volume,jul-sept,1,-177.5,4.5,71,5403176
volume,jul-sept,1,-176.5,4.5,71,5403176
volume,jul-sept,2,-175.5,4.5,77,5404176
volume,jul-sept,1,-174.5,4.5,77,5404175
volume,jul-sept,2,-173.5,4.5,77,5403174
volume,jul-sept,3,-172.5,4.5,77,5403171
volume,jul-sept,1,-171.5,4.5,77,5403171
volume,jul-sept,2,-170.5,4.5,77,5403171
volume,jul-sept,1,-169.5,4.5,77,5403168
volume,jul-sept,2,-168.5,4.5,77,5403168
volume,jul-sept,1,-167.5,4.5,77,5403168
volume,jul-sept,1,-166.5,4.5,77,5403167
volume,jul-sept,1,-165.5,4.5,77,5403165
volume,jul-sept,0,-164.5,4.5,77,5403165
volume,jul-sept,1,-163.5,4.5,77,5403163
volume,jul-sept,1,-162.5,4.5,77,5403161
volume,jul-sept,1,-161.5,4.5,77,5403161
volume,jul-sept,1,-160.5,4.5,77,5403161
volume,jul-sept,1,-159.5,4.5,77,5403160
volume,jul-sept,4,-158.5,4.5,77,5403157
volume,jul-sept,0,-157.5,4.5,77,5403157
volume,jul-sept,0,-156.5,4.5,77,5403157
volume,jul-sept,1,-155.5,4.5,77,5405156
volume,jul-sept,1,-154.5,4.5,77,5403153
volume,jul-sept,4,-153.5,4.5,77,5403153
volume,jul-sept,1,-152.5,4.5,77,5403153
volume,jul-sept,1,-151.5,4.5,77,5403150
volume,jul-sept,1,-150.5,4.5,77,5403150
volume,jul-sept,0,-149.5,4.5,77,5403150
volume,jul-sept,0,-148.5,4.5,77,5403149
volume,jul-sept,0,-146.5,4.5,77,5403146
volume,jul-sept,0,-145.5,4.5,77,5403144
volume,jul-sept,0,-144.5,4.5,77,5403144
volume,jul-sept,0,-143.5,4.5,77,5403143
volume,jul-sept,0,-142.5,4.5,77,5403143
volume,jul-sept,4,-141.5,4.5,77,5403141
volume,jul-sept,0,-139.5,4.5,77,5403140
volume,jul-sept,0,-136.5,4.5,77,5403137
volume,jul-sept,0,-132.5,4.5,77,5403131
volume,jul-sept,0,-131.5,4.5,77,5403131
volume,jul-sept,0,-123.5,4.5,77,5403124
volume,jul-sept,0,-122.5,4.5,77,5403123
volume,jul-sept,0,-121.5,4.5,77,5403122
volume,jul-sept,0,-116.5,4.5,87,5403117
volume,jul-sept,0,-115.5,4.5,87,5403116
volume,jul-sept,0,-114.5,4.5,87,5403113
volume,jul-sept,0,-112.5,4.5,87,5403112
volume,jul-sept,0,-111.5,4.5,87,5403112
volume,jul-sept,0,-110.5,4.5,87,5403111
volume,jul-sept,0,-109.5,4.5,87,5403110
volume,jul-sept,0,-108.5,4.5,87,5403109
volume,jul-sept,1,-107.5,4.5,87,5403108
volume,jul-sept,0,-106.5,4.5,87,5403107
volume,jul-sept,0,-105.5,4.5,87,5403105
volume,jul-sept,0,-104.5,4.5,87,5403105
volume,jul-sept,0,-103.5,4.5,87,5403102
volume,jul-sept,0,-102.5,4.5,87,5403102
volume,jul-sept,0,-100.5,4.5,87,5405101
volume,jul-sept,0,-99.5,4.5,87,5405098
volume,jul-sept,0,-94.5,4.5,87,5403094
volume,jul-sept,0,92.5,4.5,57,5103093
volume,jul-sept,0,93.5,4.5,57,5103094
volume,jul-sept,0,95.5,4.5,57,5103096
volume,jul-sept,0,106.5,4.5,71,5103105
volume,jul-sept,0,124.5,4.5,71,5105125
volume,jul-sept,0,127.5,4.5,71,5105126
volume,jul-sept,0,129.5,4.5,71,5105129
volume,jul-sept,0,136.5,4.5,71,5103136
volume,jul-sept,0,138.5,4.5,71,5103137
volume,jul-sept,0,139.5,4.5,71,5103140
volume,jul-sept,0,140.5,4.5,71,5103140
volume,jul-sept,1,141.5,4.5,71,5103140
volume,jul-sept,1,142.5,4.5,71,5103141
volume,jul-sept,0,143.5,4.5,71,5103143
volume,jul-sept,0,144.5,4.5,71,5103145
volume,jul-sept,0,145.5,4.5,71,5103145
volume,jul-sept,1,146.5,4.5,71,5103145
volume,jul-sept,1,148.5,4.5,71,5103148
volume,jul-sept,0,149.5,4.5,71,5103148
volume,jul-sept,1,150.5,4.5,71,5103151
volume,jul-sept,2,151.5,4.5,71,5103151
volume,jul-sept,1,152.5,4.5,71,5103151
volume,jul-sept,4,153.5,4.5,71,5103152
volume,jul-sept,0,154.5,4.5,71,5103155
volume,jul-sept,1,155.5,4.5,71,5103156
volume,jul-sept,0,156.5,4.5,71,5103155
volume,jul-sept,0,157.5,4.5,71,5103156
volume,jul-sept,0,158.5,4.5,71,5103159
volume,jul-sept,0,159.5,4.5,71,5103160
volume,jul-sept,4,160.5,4.5,71,5103161
volume,jul-sept,0,161.5,4.5,71,5103162
volume,jul-sept,0,162.5,4.5,71,5103163
volume,jul-sept,1,163.5,4.5,71,5103163
volume,jul-sept,0,164.5,4.5,71,5103163
volume,jul-sept,0,165.5,4.5,71,5103165
volume,jul-sept,0,166.5,4.5,71,5103167
volume,jul-sept,0,167.5,4.5,71,5103168
volume,jul-sept,0,168.5,4.5,71,5103168
volume,jul-sept,0,170.5,4.5,71,5103171
volume,jul-sept,0,171.5,4.5,71,5103171
volume,jul-sept,0,174.5,4.5,71,5104175
volume,jul-sept,0,175.5,4.5,71,5103176
volume,jul-sept,0,176.5,4.5,71,5103177
volume,jul-sept,1,177.5,4.5,71,5103177
volume,jul-sept,1,178.5,4.5,71,5103177
volume,jul-sept,1,179.5,4.5,71,5403179
volume,jul-sept,1,-179.5,5.5,71,5404178
volume,jul-sept,1,-178.5,5.5,71,5404178
volume,jul-sept,0,-177.5,5.5,71,5404178
volume,jul-sept,1,-176.5,5.5,71,5404177
volume,jul-sept,1,-175.5,5.5,77,5404176
volume,jul-sept,1,-174.5,5.5,77,5404175
volume,jul-sept,1,-173.5,5.5,77,5404174
volume,jul-sept,1,-172.5,5.5,77,5404171
volume,jul-sept,1,-171.5,5.5,77,5404170
volume,jul-sept,1,-170.5,5.5,77,5404170
volume,jul-sept,4,-169.5,5.5,77,5404170
volume,jul-sept,0,-168.5,5.5,77,5404168
volume,jul-sept,0,-167.5,5.5,77,5404168
volume,jul-sept,0,-166.5,5.5,77,5404167
volume,jul-sept,0,-165.5,5.5,77,5404165
volume,jul-sept,0,-164.5,5.5,77,5404163
volume,jul-sept,0,-163.5,5.5,77,5404163
volume,jul-sept,1,-162.5,5.5,77,5404163
volume,jul-sept,1,-161.5,5.5,77,5404162
volume,jul-sept,0,-160.5,5.5,77,5404161
volume,jul-sept,1,-159.5,5.5,77,5404160
volume,jul-sept,0,-158.5,5.5,77,5404159
volume,jul-sept,1,-157.5,5.5,77,5404158
volume,jul-sept,1,-156.5,5.5,77,5404156
volume,jul-sept,1,-155.5,5.5,77,5406155
volume,jul-sept,1,-154.5,5.5,77,5404153
volume,jul-sept,1,-153.5,5.5,77,5404152
volume,jul-sept,1,-152.5,5.5,77,5404152
volume,jul-sept,4,-151.5,5.5,77,5404152
volume,jul-sept,1,-150.5,5.5,77,5404149
volume,jul-sept,0,-149.5,5.5,77,5404149
volume,jul-sept,1,-148.5,5.5,77,5404149
volume,jul-sept,0,-147.5,5.5,77,5404147
volume,jul-sept,0,-146.5,5.5,77,5404147
volume,jul-sept,0,-145.5,5.5,77,5404144
volume,jul-sept,0,-144.5,5.5,77,5404143
volume,jul-sept,0,-143.5,5.5,77,5404143
volume,jul-sept,1,-142.5,5.5,77,5404141
volume,jul-sept,0,-141.5,5.5,77,5404140
volume,jul-sept,0,-139.5,5.5,77,5404140
volume,jul-sept,4,-136.5,5.5,77,5404135
volume,jul-sept,0,-133.5,5.5,77,5404132
volume,jul-sept,1,-132.5,5.5,77,5404132
volume,jul-sept,0,-131.5,5.5,77,5404130
volume,jul-sept,0,-123.5,5.5,77,5404122
volume,jul-sept,0,-122.5,5.5,77,5406121
volume,jul-sept,0,-117.5,5.5,87,5404117
volume,jul-sept,0,-116.5,5.5,87,5404117
volume,jul-sept,0,-115.5,5.5,87,5404116
volume,jul-sept,0,-110.5,5.5,87,5404109
volume,jul-sept,0,-109.5,5.5,87,5404109
volume,jul-sept,0,-108.5,5.5,87,5404109
volume,jul-sept,0,-107.5,5.5,87,5404106
volume,jul-sept,0,-106.5,5.5,87,5404106
volume,jul-sept,0,-105.5,5.5,87,5404106
volume,jul-sept,0,-103.5,5.5,87,5404104
volume,jul-sept,0,-97.5,5.5,87,5405098
volume,jul-sept,0,-95.5,5.5,87,5404094
volume,jul-sept,0,-78.5,5.5,87,5404077
volume,jul-sept,0,-39.5,5.5,34,5405039
volume,jul-sept,0,107.5,5.5,71,5104108
volume,jul-sept,0,125.5,5.5,71,5105126
volume,jul-sept,0,126.5,5.5,71,5105126
volume,jul-sept,0,127.5,5.5,71,5105126
volume,jul-sept,0,128.5,5.5,71,5105127
volume,jul-sept,0,138.5,5.5,71,5104137
volume,jul-sept,0,139.5,5.5,71,5104138
volume,jul-sept,0,140.5,5.5,71,5104139
volume,jul-sept,0,142.5,5.5,71,5104143
volume,jul-sept,0,145.5,5.5,71,5104146
volume,jul-sept,0,146.5,5.5,71,5104146
volume,jul-sept,0,147.5,5.5,71,5104146
volume,jul-sept,0,148.5,5.5,71,5104148
volume,jul-sept,0,149.5,5.5,71,5104148
volume,jul-sept,0,150.5,5.5,71,5104149
volume,jul-sept,2,151.5,5.5,71,5104151
volume,jul-sept,0,152.5,5.5,71,5104153
volume,jul-sept,0,154.5,5.5,71,5104155
volume,jul-sept,1,155.5,5.5,71,5104155
volume,jul-sept,1,156.5,5.5,71,5104156
volume,jul-sept,0,157.5,5.5,71,5104156
volume,jul-sept,0,158.5,5.5,71,5104159
volume,jul-sept,0,159.5,5.5,71,5104160
volume,jul-sept,0,160.5,5.5,71,5104161
volume,jul-sept,0,162.5,5.5,71,5104163
volume,jul-sept,1,163.5,5.5,71,5104164
volume,jul-sept,0,164.5,5.5,71,5104164
volume,jul-sept,0,166.5,5.5,71,5104165
volume,jul-sept,0,167.5,5.5,71,5104168
volume,jul-sept,0,169.5,5.5,71,5104170
volume,jul-sept,0,175.5,5.5,71,5106176
volume,jul-sept,1,176.5,5.5,71,5104177
volume,jul-sept,1,177.5,5.5,71,5104177
volume,jul-sept,2,178.5,5.5,71,5104179
volume,jul-sept,1,179.5,5.5,71,5104179
volume,jul-sept,1,-179.5,6.5,71,5405179
volume,jul-sept,0,-178.5,6.5,71,5405177
volume,jul-sept,0,-177.5,6.5,71,5405176
volume,jul-sept,0,-176.5,6.5,71,5405176
volume,jul-sept,0,-175.5,6.5,77,5406176
volume,jul-sept,0,-174.5,6.5,77,5405173
volume,jul-sept,0,-173.5,6.5,77,5405174
volume,jul-sept,0,-172.5,6.5,77,5405171
volume,jul-sept,0,-171.5,6.5,77,5406170
volume,jul-sept,1,-168.5,6.5,77,5405168
volume,jul-sept,0,-167.5,6.5,77,5407167
volume,jul-sept,1,-166.5,6.5,77,5407167
volume,jul-sept,1,-165.5,6.5,77,5405165
volume,jul-sept,1,-164.5,6.5,77,5405163
volume,jul-sept,0,-163.5,6.5,77,5405163
volume,jul-sept,0,-162.5,6.5,77,5405162
volume,jul-sept,0,-161.5,6.5,77,5405162
volume,jul-sept,1,-160.5,6.5,77,5405159
volume,jul-sept,1,-159.5,6.5,77,5405159
volume,jul-sept,0,-158.5,6.5,77,5405158
volume,jul-sept,1,-157.5,6.5,77,5405158
volume,jul-sept,0,-156.5,6.5,77,5405155
volume,jul-sept,1,-155.5,6.5,77,5405154
volume,jul-sept,1,-154.5,6.5,77,5405153
volume,jul-sept,1,-153.5,6.5,77,5405152
volume,jul-sept,1,-152.5,6.5,77,5405151
volume,jul-sept,1,-151.5,6.5,77,5405150
volume,jul-sept,1,-150.5,6.5,77,5405150
volume,jul-sept,1,-149.5,6.5,77,5405149
volume,jul-sept,0,-148.5,6.5,77,5405149
volume,jul-sept,0,-147.5,6.5,77,5405148
volume,jul-sept,1,-146.5,6.5,77,5405145
volume,jul-sept,0,-145.5,6.5,77,5405144
volume,jul-sept,1,-144.5,6.5,77,5405143
volume,jul-sept,0,-143.5,6.5,77,5405143
volume,jul-sept,1,-142.5,6.5,77,5405141
volume,jul-sept,0,-141.5,6.5,77,5405141
volume,jul-sept,0,-139.5,6.5,77,5405140
volume,jul-sept,0,-138.5,6.5,77,5406137
volume,jul-sept,1,-137.5,6.5,77,5405136
volume,jul-sept,0,-136.5,6.5,77,5405137
volume,jul-sept,0,-135.5,6.5,77,5405134
volume,jul-sept,0,-133.5,6.5,77,5405132
volume,jul-sept,0,-132.5,6.5,77,5405132
volume,jul-sept,1,-131.5,6.5,77,5405132
volume,jul-sept,1,-130.5,6.5,77,5405131
volume,jul-sept,0,-129.5,6.5,77,5405130
volume,jul-sept,0,-128.5,6.5,77,5405127
volume,jul-sept,0,-123.5,6.5,77,5407122
volume,jul-sept,0,-122.5,6.5,77,5406121
volume,jul-sept,1,-118.5,6.5,77,5405118
volume,jul-sept,1,-117.5,6.5,77,5405118
volume,jul-sept,0,-116.5,6.5,77,5405116
volume,jul-sept,0,-115.5,6.5,77,5405114
volume,jul-sept,0,-110.5,6.5,77,5405109
volume,jul-sept,0,-96.5,6.5,77,5405097
volume,jul-sept,0,-95.5,6.5,77,5405094
volume,jul-sept,0,-94.5,6.5,77,5405094
volume,jul-sept,1,126.5,6.5,71,5105126
volume,jul-sept,0,127.5,6.5,71,5105126
volume,jul-sept,0,128.5,6.5,71,5105127
volume,jul-sept,0,129.5,6.5,71,5105129
volume,jul-sept,0,130.5,6.5,71,5105131
volume,jul-sept,0,137.5,6.5,71,5105138
volume,jul-sept,0,140.5,6.5,71,5105140
volume,jul-sept,0,141.5,6.5,71,5107142
volume,jul-sept,0,143.5,6.5,71,5105144
volume,jul-sept,0,144.5,6.5,71,5106144
volume,jul-sept,0,145.5,6.5,71,5105145
volume,jul-sept,0,146.5,6.5,71,5105146
volume,jul-sept,0,147.5,6.5,71,5105146
volume,jul-sept,0,149.5,6.5,71,5105150
volume,jul-sept,0,150.5,6.5,71,5105149
volume,jul-sept,1,151.5,6.5,71,5105152
volume,jul-sept,0,152.5,6.5,71,5107153
volume,jul-sept,0,153.5,6.5,71,5107153
volume,jul-sept,1,154.5,6.5,71,5105154
volume,jul-sept,0,155.5,6.5,71,5105154
volume,jul-sept,0,156.5,6.5,71,5105155
volume,jul-sept,0,157.5,6.5,71,5105156
volume,jul-sept,0,158.5,6.5,71,5105159
volume,jul-sept,0,161.5,6.5,71,5105161
volume,jul-sept,0,162.5,6.5,71,5105161
volume,jul-sept,0,164.5,6.5,71,5107164
volume,jul-sept,0,165.5,6.5,71,5105164
volume,jul-sept,0,167.5,6.5,71,5105166
volume,jul-sept,0,174.5,6.5,71,5107175
volume,jul-sept,0,175.5,6.5,71,5107175
volume,jul-sept,0,176.5,6.5,71,5105176
volume,jul-sept,0,177.5,6.5,71,5105178
volume,jul-sept,0,178.5,6.5,71,5105178
volume,jul-sept,0,-176.5,7.5,71,5406175
volume,jul-sept,0,-174.5,7.5,77,5406174
volume,jul-sept,0,-173.5,7.5,77,5406174
volume,jul-sept,0,-172.5,7.5,77,5406173
volume,jul-sept,0,-171.5,7.5,77,5406170
volume,jul-sept,1,-170.5,7.5,77,5406169
volume,jul-sept,0,-169.5,7.5,77,5406169
volume,jul-sept,0,-168.5,7.5,77,5406169
volume,jul-sept,0,-167.5,7.5,77,5407167
volume,jul-sept,0,-166.5,7.5,77,5407167
volume,jul-sept,1,-165.5,7.5,77,5406165
volume,jul-sept,0,-164.5,7.5,77,5406163
volume,jul-sept,0,-161.5,7.5,77,5406161
volume,jul-sept,0,-159.5,7.5,77,5406158
volume,jul-sept,1,-158.5,7.5,77,5406158
volume,jul-sept,1,-156.5,7.5,77,5407155
volume,jul-sept,0,-155.5,7.5,77,5406154
volume,jul-sept,1,-154.5,7.5,77,5406153
volume,jul-sept,1,-153.5,7.5,77,5406152
volume,jul-sept,1,-152.5,7.5,77,5406152
volume,jul-sept,1,-151.5,7.5,77,5406152
volume,jul-sept,0,-150.5,7.5,77,5406149
volume,jul-sept,0,-149.5,7.5,77,5406149
volume,jul-sept,1,-148.5,7.5,77,5406149
volume,jul-sept,1,-147.5,7.5,77,5406147
volume,jul-sept,1,-146.5,7.5,77,5406145
volume,jul-sept,0,-145.5,7.5,77,5406144
volume,jul-sept,0,-144.5,7.5,77,5406143
volume,jul-sept,0,-142.5,7.5,77,5406141
volume,jul-sept,0,-137.5,7.5,77,5406137
volume,jul-sept,0,-135.5,7.5,77,5406135
volume,jul-sept,0,-134.5,7.5,77,5406133
volume,jul-sept,0,-123.5,7.5,77,5406124
volume,jul-sept,0,-122.5,7.5,77,5406123
volume,jul-sept,0,-117.5,7.5,77,5406118
volume,jul-sept,0,-116.5,7.5,77,5406115
volume,jul-sept,0,108.5,7.5,71,5106109
volume,jul-sept,0,109.5,7.5,71,5106110
volume,jul-sept,1,126.5,7.5,71,5106126
volume,jul-sept,1,127.5,7.5,71,5106126
volume,jul-sept,0,129.5,7.5,71,5106129
volume,jul-sept,0,131.5,7.5,71,5106132
volume,jul-sept,1,132.5,7.5,71,5106133
volume,jul-sept,0,133.5,7.5,71,5106133
volume,jul-sept,0,135.5,7.5,71,5106134
volume,jul-sept,0,136.5,7.5,71,5106137
volume,jul-sept,0,137.5,7.5,71,5107136
volume,jul-sept,0,139.5,7.5,71,5106140
volume,jul-sept,0,140.5,7.5,71,5106140
volume,jul-sept,0,141.5,7.5,71,5107142
volume,jul-sept,0,142.5,7.5,71,5107142
volume,jul-sept,0,143.5,7.5,71,5106143
volume,jul-sept,0,144.5,7.5,71,5106145
volume,jul-sept,0,145.5,7.5,71,5106145
volume,jul-sept,0,146.5,7.5,71,5106145
volume,jul-sept,0,147.5,7.5,71,5106146
volume,jul-sept,0,149.5,7.5,71,5106149
volume,jul-sept,1,150.5,7.5,71,5106149
volume,jul-sept,1,151.5,7.5,71,5106152
volume,jul-sept,0,152.5,7.5,71,5107153
volume,jul-sept,1,153.5,7.5,71,5107153
volume,jul-sept,1,154.5,7.5,71,5106154
volume,jul-sept,0,155.5,7.5,71,5106154
volume,jul-sept,0,156.5,7.5,71,5106156
volume,jul-sept,0,157.5,7.5,71,5106156
volume,jul-sept,0,158.5,7.5,71,5106159
volume,jul-sept,0,164.5,7.5,71,5107164
volume,jul-sept,0,166.5,7.5,71,5106166
volume,jul-sept,0,174.5,7.5,71,5107175
volume,jul-sept,0,176.5,7.5,71,5106175
volume,jul-sept,0,177.5,7.5,71,5106178
volume,jul-sept,1,178.5,7.5,71,5106178
volume,jul-sept,0,179.5,7.5,71,5406179
volume,jul-sept,0,-179.5,8.5,71,5407179
volume,jul-sept,0,-178.5,8.5,71,5407179
volume,jul-sept,0,-176.5,8.5,71,5407176
volume,jul-sept,0,-172.5,8.5,77,5407171
volume,jul-sept,0,-171.5,8.5,77,5407170
volume,jul-sept,0,-170.5,8.5,77,5407169
volume,jul-sept,0,-169.5,8.5,77,5407169
volume,jul-sept,0,-168.5,8.5,77,5407169
volume,jul-sept,0,-167.5,8.5,77,5407167
volume,jul-sept,0,-166.5,8.5,77,5407167
volume,jul-sept,0,-165.5,8.5,77,5407165
volume,jul-sept,0,-163.5,8.5,77,5407164
volume,jul-sept,0,-160.5,8.5,77,5407160
volume,jul-sept,0,-159.5,8.5,77,5407158
volume,jul-sept,0,-157.5,8.5,77,5407158
volume,jul-sept,0,-156.5,8.5,77,5407155
volume,jul-sept,0,-155.5,8.5,77,5407154
volume,jul-sept,0,-154.5,8.5,77,5407154
volume,jul-sept,0,-153.5,8.5,77,5407154
volume,jul-sept,0,-152.5,8.5,77,5407153
volume,jul-sept,0,-151.5,8.5,77,5407150
volume,jul-sept,0,-149.5,8.5,77,5407150
volume,jul-sept,0,-148.5,8.5,77,5408147
volume,jul-sept,0,-147.5,8.5,77,5407148
volume,jul-sept,0,-146.5,8.5,77,5407147
volume,jul-sept,0,-144.5,8.5,77,5407143
volume,jul-sept,0,-143.5,8.5,77,5407143
volume,jul-sept,0,-142.5,8.5,77,5407143
volume,jul-sept,0,-141.5,8.5,77,5407142
volume,jul-sept,0,-139.5,8.5,77,5407138
volume,jul-sept,0,-138.5,8.5,77,5407137
volume,jul-sept,0,-137.5,8.5,77,5407137
volume,jul-sept,0,-135.5,8.5,77,5407134
volume,jul-sept,0,-134.5,8.5,77,5407133
volume,jul-sept,0,-131.5,8.5,77,5407132
volume,jul-sept,0,-130.5,8.5,77,5407131
volume,jul-sept,0,-127.5,8.5,77,5407126
volume,jul-sept,0,-123.5,8.5,77,5407124
volume,jul-sept,0,-120.5,8.5,77,5407119
volume,jul-sept,0,-38.5,8.5,34,5407037
volume,jul-sept,0,-34.5,8.5,34,5407033
volume,jul-sept,0,109.5,8.5,71,5107110
volume,jul-sept,0,110.5,8.5,71,5107110
volume,jul-sept,0,126.5,8.5,71,5107126
volume,jul-sept,1,127.5,8.5,71,5107126
volume,jul-sept,1,128.5,8.5,71,5107129
volume,jul-sept,0,129.5,8.5,71,5107129
volume,jul-sept,0,130.5,8.5,71,5107129
volume,jul-sept,0,132.5,8.5,71,5107133
volume,jul-sept,4,136.5,8.5,71,5107137
volume,jul-sept,0,137.5,8.5,71,5107136
volume,jul-sept,0,138.5,8.5,71,5108137
volume,jul-sept,0,141.5,8.5,71,5107141
volume,jul-sept,0,142.5,8.5,71,5107141
volume,jul-sept,1,143.5,8.5,71,5107142
volume,jul-sept,0,145.5,8.5,71,5107144
volume,jul-sept,0,146.5,8.5,71,5107146
volume,jul-sept,0,148.5,8.5,71,5107149
volume,jul-sept,0,149.5,8.5,71,5107149
volume,jul-sept,1,150.5,8.5,71,5107149
volume,jul-sept,1,151.5,8.5,71,5107151
volume,jul-sept,0,152.5,8.5,71,5107151
volume,jul-sept,0,153.5,8.5,71,5107153
volume,jul-sept,0,155.5,8.5,71,5107156
volume,jul-sept,0,156.5,8.5,71,5107156
volume,jul-sept,0,158.5,8.5,71,5107158
volume,jul-sept,0,160.5,8.5,71,5107159
volume,jul-sept,0,161.5,8.5,71,5107162
volume,jul-sept,0,162.5,8.5,71,5107163
volume,jul-sept,0,163.5,8.5,71,5107163
volume,jul-sept,0,173.5,8.5,71,5107173
volume,jul-sept,0,174.5,8.5,71,5107173
volume,jul-sept,0,175.5,8.5,71,5107175
volume,jul-sept,0,178.5,8.5,71,5107178
volume,jul-sept,0,179.5,8.5,71,5107178
volume,jul-sept,0,-179.5,9.5,71,5408179
volume,jul-sept,0,-176.5,9.5,71,5408176
volume,jul-sept,0,-172.5,9.5,77,5408171
volume,jul-sept,0,-171.5,9.5,77,5410170
volume,jul-sept,0,-169.5,9.5,77,5408169
volume,jul-sept,0,-168.5,9.5,77,5408167
volume,jul-sept,0,-165.5,9.5,77,5408165
volume,jul-sept,0,-159.5,9.5,77,5408158
volume,jul-sept,0,-158.5,9.5,77,5408158
volume,jul-sept,0,-157.5,9.5,77,5408156
volume,jul-sept,0,-156.5,9.5,77,5408155
volume,jul-sept,0,-155.5,9.5,77,5408154
volume,jul-sept,0,-154.5,9.5,77,5408153
volume,jul-sept,0,-153.5,9.5,77,5408152
volume,jul-sept,0,-151.5,9.5,77,5410152
volume,jul-sept,0,-149.5,9.5,77,5408150
volume,jul-sept,0,-148.5,9.5,77,5408149
volume,jul-sept,0,-143.5,9.5,77,5408143
volume,jul-sept,0,-105.5,9.5,77,5408106
volume,jul-sept,0,-39.5,9.5,34,5408040
volume,jul-sept,0,-38.5,9.5,34,5408037
volume,jul-sept,0,-35.5,9.5,34,5408036
volume,jul-sept,0,-34.5,9.5,34,5408033
volume,jul-sept,0,111.5,9.5,71,5108110
volume,jul-sept,0,126.5,9.5,71,5108127
volume,jul-sept,1,127.5,9.5,71,5108128
volume,jul-sept,1,128.5,9.5,71,5108128
volume,jul-sept,0,129.5,9.5,71,5108130
volume,jul-sept,0,130.5,9.5,71,5108131
volume,jul-sept,0,131.5,9.5,71,5108132
volume,jul-sept,0,132.5,9.5,71,5108133
volume,jul-sept,0,134.5,9.5,71,5108133
volume,jul-sept,0,135.5,9.5,71,5108136
volume,jul-sept,0,136.5,9.5,71,5108137
volume,jul-sept,0,141.5,9.5,71,5108141
volume,jul-sept,0,142.5,9.5,71,5108141
volume,jul-sept,0,143.5,9.5,71,5108142
volume,jul-sept,0,146.5,9.5,71,5108146
volume,jul-sept,0,147.5,9.5,71,5108146
volume,jul-sept,0,148.5,9.5,71,5108149
volume,jul-sept,0,149.5,9.5,71,5110148
volume,jul-sept,1,150.5,9.5,71,5108149
volume,jul-sept,0,151.5,9.5,71,5108150
volume,jul-sept,0,152.5,9.5,71,5110153
volume,jul-sept,0,153.5,9.5,71,5108154
volume,jul-sept,0,154.5,9.5,71,5108154
volume,jul-sept,0,155.5,9.5,71,5108154
volume,jul-sept,0,156.5,9.5,71,5108155
volume,jul-sept,0,157.5,9.5,71,5108158
volume,jul-sept,0,158.5,9.5,71,5108158
volume,jul-sept,0,159.5,9.5,71,5108158
volume,jul-sept,0,162.5,9.5,71,5108161
volume,jul-sept,0,163.5,9.5,71,5108164
volume,jul-sept,0,175.5,9.5,71,5108174
volume,jul-sept,0,176.5,9.5,71,5108175
volume,jul-sept,0,177.5,9.5,71,5108176
volume,jul-sept,0,178.5,9.5,71,5108177
volume,jul-sept,1,-179.5,10.5,71,5409179
volume,jul-sept,1,-178.5,10.5,71,5409177
volume,jul-sept,0,-177.5,10.5,71,5409177
volume,jul-sept,0,-176.5,10.5,71,5409177
volume,jul-sept,0,-175.5,10.5,77,5411174
volume,jul-sept,0,-173.5,10.5,77,5409174
volume,jul-sept,0,-169.5,10.5,77,5409169
volume,jul-sept,0,-167.5,10.5,77,5409167
