category,season,effort,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
volume,jan-mar,1,-168.5,7.5,77,5406169
volume,jan-mar,1,-167.5,7.5,77,5407167
volume,jan-mar,1,-166.5,7.5,77,5407167
volume,jan-mar,1,-165.5,7.5,77,5406165
volume,jan-mar,1,-164.5,7.5,77,5406163
volume,jan-mar,1,-163.5,7.5,77,5406162
volume,jan-mar,2,-162.5,7.5,77,5406161
volume,jan-mar,1,-161.5,7.5,77,5406161
volume,jan-mar,0,-160.5,7.5,77,5406159
volume,jan-mar,1,-159.5,7.5,77,5406158
volume,jan-mar,0,-158.5,7.5,77,5406158
volume,jan-mar,1,-157.5,7.5,77,5406156
volume,jan-mar,0,-156.5,7.5,77,5407155
volume,jan-mar,0,-155.5,7.5,77,5406154
volume,jan-mar,0,-154.5,7.5,77,5406153
volume,jan-mar,0,-153.5,7.5,77,5406152
volume,jan-mar,0,-152.5,7.5,77,5406152
volume,jan-mar,0,-151.5,7.5,77,5406152
volume,jan-mar,0,-150.5,7.5,77,5406149
volume,jan-mar,0,-149.5,7.5,77,5406149
volume,jan-mar,0,-148.5,7.5,77,5406149
volume,jan-mar,0,-147.5,7.5,77,5406147
volume,jan-mar,0,-146.5,7.5,77,5406145
volume,jan-mar,0,-145.5,7.5,77,5406144
volume,jan-mar,0,-144.5,7.5,77,5406143
volume,jan-mar,0,-143.5,7.5,77,5406143
volume,jan-mar,0,-142.5,7.5,77,5406141
volume,jan-mar,0,-141.5,7.5,77,5406141
volume,jan-mar,0,-137.5,7.5,77,5406137
volume,jan-mar,0,-135.5,7.5,77,5406135
volume,jan-mar,0,-132.5,7.5,77,5406132
volume,jan-mar,0,-120.5,7.5,77,5406120
volume,jan-mar,0,-117.5,7.5,77,5406118
volume,jan-mar,0,-116.5,7.5,77,5406115
volume,jan-mar,0,-107.5,7.5,77,5406107
volume,jan-mar,0,-102.5,7.5,77,5406103
volume,jan-mar,0,-93.5,7.5,77,5406094
volume,jan-mar,0,-89.5,7.5,77,5406090
volume,jan-mar,1,-87.5,7.5,77,5406086
volume,jan-mar,1,-85.5,7.5,77,5406084
volume,jan-mar,0,-84.5,7.5,77,5406083
volume,jan-mar,1,-83.5,7.5,77,5406082
volume,jan-mar,0,-79.5,7.5,77,5406080
volume,jan-mar,0,-53.5,7.5,31,5406052
volume,jan-mar,0,-46.5,7.5,31,5406045
volume,jan-mar,0,-34.5,7.5,34,5406035
volume,jan-mar,0,-27.5,7.5,34,5406028
volume,jan-mar,0,-26.5,7.5,34,5406025
volume,jan-mar,0,-18.5,7.5,34,5406017
volume,jan-mar,0,-17.5,7.5,34,5406017
volume,jan-mar,0,82.5,7.5,57,5106083
volume,jan-mar,1,83.5,7.5,57,5106084
volume,jan-mar,1,84.5,7.5,57,5106084
volume,jan-mar,1,85.5,7.5,57,5106084
volume,jan-mar,1,86.5,7.5,57,5106085
volume,jan-mar,1,87.5,7.5,57,5106086
volume,jan-mar,2,88.5,7.5,57,5106089
volume,jan-mar,1,89.5,7.5,57,5106089
volume,jan-mar,0,91.5,7.5,57,5106092
volume,jan-mar,0,93.5,7.5,57,5106092
volume,jan-mar,0,109.5,7.5,71,5106110
volume,jan-mar,0,115.5,7.5,71,5106114
volume,jan-mar,1,127.5,7.5,71,5106126
volume,jan-mar,0,128.5,7.5,71,5106129
volume,jan-mar,1,130.5,7.5,71,5106129
volume,jan-mar,1,133.5,7.5,71,5106133
volume,jan-mar,0,134.5,7.5,71,5106133
volume,jan-mar,1,135.5,7.5,71,5106134
volume,jan-mar,0,136.5,7.5,71,5106137
volume,jan-mar,1,137.5,7.5,71,5107136
volume,jan-mar,1,138.5,7.5,71,5108137
volume,jan-mar,0,139.5,7.5,71,5106140
volume,jan-mar,0,140.5,7.5,71,5106140
volume,jan-mar,0,141.5,7.5,71,5107142
volume,jan-mar,0,142.5,7.5,71,5107142
volume,jan-mar,0,143.5,7.5,71,5106143
volume,jan-mar,0,145.5,7.5,71,5106145
volume,jan-mar,0,147.5,7.5,71,5106146
volume,jan-mar,0,148.5,7.5,71,5106149
volume,jan-mar,0,150.5,7.5,71,5106149
volume,jan-mar,0,153.5,7.5,71,5107153
volume,jan-mar,0,154.5,7.5,71,5106154
volume,jan-mar,0,155.5,7.5,71,5106154
volume,jan-mar,0,156.5,7.5,71,5106156
volume,jan-mar,0,157.5,7.5,71,5106156
volume,jan-mar,2,158.5,7.5,71,5106159
volume,jan-mar,0,159.5,7.5,71,5106159
volume,jan-mar,0,160.5,7.5,71,5106159
volume,jan-mar,2,161.5,7.5,71,5106161
volume,jan-mar,0,162.5,7.5,71,5106163
volume,jan-mar,0,163.5,7.5,71,5107162
volume,jan-mar,0,164.5,7.5,71,5107164
volume,jan-mar,0,166.5,7.5,71,5106166
volume,jan-mar,0,167.5,7.5,71,5106166
volume,jan-mar,0,170.5,7.5,71,5108170
volume,jan-mar,0,171.5,7.5,71,5108170
volume,jan-mar,0,172.5,7.5,71,5106171
volume,jan-mar,0,173.5,7.5,71,5106173
volume,jan-mar,4,174.5,7.5,71,5107175
volume,jan-mar,1,175.5,7.5,71,5107175
volume,jan-mar,1,176.5,7.5,71,5106175
volume,jan-mar,1,177.5,7.5,71,5106178
volume,jan-mar,0,178.5,7.5,71,5106178
volume,jan-mar,0,179.5,7.5,71,5406179
volume,jan-mar,0,-179.5,8.5,71,5407179
volume,jan-mar,0,-178.5,8.5,71,5407179
volume,jan-mar,0,-177.5,8.5,71,5407176
volume,jan-mar,0,-176.5,8.5,71,5407176
volume,jan-mar,0,-174.5,8.5,77,5407175
volume,jan-mar,1,-173.5,8.5,77,5407173
volume,jan-mar,0,-172.5,8.5,77,5407171
volume,jan-mar,0,-171.5,8.5,77,5407170
volume,jan-mar,1,-170.5,8.5,77,5407169
volume,jan-mar,1,-169.5,8.5,77,5407169
volume,jan-mar,0,-168.5,8.5,77,5407169
volume,jan-mar,0,-167.5,8.5,77,5407167
volume,jan-mar,0,-166.5,8.5,77,5407167
volume,jan-mar,1,-165.5,8.5,77,5407165
volume,jan-mar,0,-164.5,8.5,77,5407165
volume,jan-mar,0,-163.5,8.5,77,5407164
volume,jan-mar,0,-162.5,8.5,77,5407163
volume,jan-mar,0,-161.5,8.5,77,5407162
volume,jan-mar,1,-160.5,8.5,77,5407160
volume,jan-mar,1,-159.5,8.5,77,5407158
volume,jan-mar,0,-158.5,8.5,77,5407158
volume,jan-mar,0,-156.5,8.5,77,5407155
volume,jan-mar,0,-154.5,8.5,77,5407154
volume,jan-mar,0,-153.5,8.5,77,5407154
volume,jan-mar,0,-152.5,8.5,77,5407153
volume,jan-mar,0,-151.5,8.5,77,5407150
volume,jan-mar,0,-149.5,8.5,77,5407150
volume,jan-mar,0,-147.5,8.5,77,5407148
volume,jan-mar,0,-142.5,8.5,77,5407143
volume,jan-mar,0,-137.5,8.5,77,5407137
volume,jan-mar,0,-124.5,8.5,77,5407124
volume,jan-mar,0,-115.5,8.5,77,5407115
volume,jan-mar,0,-108.5,8.5,77,5407109
volume,jan-mar,0,-104.5,8.5,77,5407104
volume,jan-mar,0,-102.5,8.5,77,5407101
volume,jan-mar,0,-99.5,8.5,77,5407098
volume,jan-mar,0,-97.5,8.5,77,5407098
volume,jan-mar,1,-93.5,8.5,77,5407092
volume,jan-mar,0,-92.5,8.5,77,5407092
volume,jan-mar,1,-90.5,8.5,77,5407089
volume,jan-mar,1,-89.5,8.5,77,5407088
volume,jan-mar,0,-88.5,8.5,77,5407087
volume,jan-mar,0,-85.5,8.5,77,5407084
volume,jan-mar,0,-84.5,8.5,77,5407084
volume,jan-mar,0,-55.5,8.5,31,5407056
volume,jan-mar,0,-50.5,8.5,31,5407049
volume,jan-mar,1,-48.5,8.5,31,5407049
volume,jan-mar,0,-47.5,8.5,31,5407048
volume,jan-mar,0,-26.5,8.5,34,5407027
volume,jan-mar,0,-19.5,8.5,34,5407019
volume,jan-mar,0,81.5,8.5,57,5107082
volume,jan-mar,1,82.5,8.5,57,5107082
volume,jan-mar,1,83.5,8.5,57,5107082
volume,jan-mar,1,84.5,8.5,57,5107084
volume,jan-mar,1,85.5,8.5,57,5107084
volume,jan-mar,1,86.5,8.5,57,5107085
volume,jan-mar,1,87.5,8.5,57,5107086
volume,jan-mar,1,88.5,8.5,57,5107089
volume,jan-mar,1,89.5,8.5,57,5107089
volume,jan-mar,0,91.5,8.5,57,5107091
volume,jan-mar,0,92.5,8.5,57,5107091
volume,jan-mar,0,93.5,8.5,57,5107092
volume,jan-mar,0,116.5,8.5,71,5107115
volume,jan-mar,1,127.5,8.5,71,5107126
volume,jan-mar,0,128.5,8.5,71,5107129
volume,jan-mar,0,129.5,8.5,71,5107129
volume,jan-mar,1,130.5,8.5,71,5107129
volume,jan-mar,0,132.5,8.5,71,5107133
volume,jan-mar,1,133.5,8.5,71,5107133
volume,jan-mar,1,135.5,8.5,71,5107134
volume,jan-mar,0,136.5,8.5,71,5107137
volume,jan-mar,0,138.5,8.5,71,5108137
volume,jan-mar,0,139.5,8.5,71,5107138
volume,jan-mar,0,142.5,8.5,71,5107141
volume,jan-mar,0,143.5,8.5,71,5107142
volume,jan-mar,0,150.5,8.5,71,5107149
volume,jan-mar,0,152.5,8.5,71,5107151
volume,jan-mar,0,154.5,8.5,71,5107153
volume,jan-mar,0,155.5,8.5,71,5107156
volume,jan-mar,0,156.5,8.5,71,5107156
volume,jan-mar,1,157.5,8.5,71,5107158
volume,jan-mar,0,158.5,8.5,71,5107158
volume,jan-mar,4,159.5,8.5,71,5107158
volume,jan-mar,0,160.5,8.5,71,5107159
volume,jan-mar,1,161.5,8.5,71,5107162
volume,jan-mar,1,162.5,8.5,71,5107163
volume,jan-mar,1,163.5,8.5,71,5107163
volume,jan-mar,1,165.5,8.5,71,5107166
volume,jan-mar,0,166.5,8.5,71,5107167
volume,jan-mar,0,167.5,8.5,71,5107167
volume,jan-mar,0,168.5,8.5,71,5107169
volume,jan-mar,0,172.5,8.5,71,5107171
volume,jan-mar,4,173.5,8.5,71,5107173
volume,jan-mar,0,174.5,8.5,71,5107173
volume,jan-mar,1,175.5,8.5,71,5107175
volume,jan-mar,1,176.5,8.5,71,5107175
volume,jan-mar,0,177.5,8.5,71,5107178
volume,jan-mar,0,178.5,8.5,71,5107178
volume,jan-mar,0,179.5,8.5,71,5107178
volume,jan-mar,1,-179.5,9.5,71,5408179
volume,jan-mar,1,-178.5,9.5,71,5408177
volume,jan-mar,1,-177.5,9.5,71,5408176
volume,jan-mar,0,-176.5,9.5,71,5408176
volume,jan-mar,0,-175.5,9.5,77,5408176
volume,jan-mar,0,-174.5,9.5,77,5410173
volume,jan-mar,0,-173.5,9.5,77,5408174
volume,jan-mar,0,-172.5,9.5,77,5408171
volume,jan-mar,0,-171.5,9.5,77,5410170
volume,jan-mar,0,-170.5,9.5,77,5410170
volume,jan-mar,0,-169.5,9.5,77,5408169
volume,jan-mar,0,-168.5,9.5,77,5408167
volume,jan-mar,0,-166.5,9.5,77,5408167
volume,jan-mar,1,-165.5,9.5,77,5408165
volume,jan-mar,0,-164.5,9.5,77,5408163
volume,jan-mar,0,-163.5,9.5,77,5408162
volume,jan-mar,0,-162.5,9.5,77,5408162
volume,jan-mar,0,-161.5,9.5,77,5408162
volume,jan-mar,0,-160.5,9.5,77,5408159
volume,jan-mar,1,-159.5,9.5,77,5408158
volume,jan-mar,0,-154.5,9.5,77,5408153
volume,jan-mar,0,-152.5,9.5,77,5408151
volume,jan-mar,0,-149.5,9.5,77,5408150
volume,jan-mar,0,-148.5,9.5,77,5408149
volume,jan-mar,0,-145.5,9.5,77,5408144
volume,jan-mar,0,-144.5,9.5,77,5408143
volume,jan-mar,0,-130.5,9.5,77,5408131
volume,jan-mar,0,-128.5,9.5,77,5408127
volume,jan-mar,0,-109.5,9.5,77,5408108
volume,jan-mar,0,-103.5,9.5,77,5408104
volume,jan-mar,0,-102.5,9.5,77,5408102
volume,jan-mar,0,-100.5,9.5,77,5408101
volume,jan-mar,0,-99.5,9.5,77,5408100
volume,jan-mar,0,-98.5,9.5,77,5408097
volume,jan-mar,1,-95.5,9.5,77,5408095
volume,jan-mar,1,-93.5,9.5,77,5408092
volume,jan-mar,1,-87.5,9.5,77,5408086
volume,jan-mar,0,-86.5,9.5,77,5408086
volume,jan-mar,2,-79.5,9.5,77,5408078
volume,jan-mar,0,-57.5,9.5,31,5410057
volume,jan-mar,0,-53.5,9.5,31,5408052
volume,jan-mar,0,-52.5,9.5,31,5408051
volume,jan-mar,0,-49.5,9.5,31,5408050
volume,jan-mar,0,-35.5,9.5,34,5408036
volume,jan-mar,0,-34.5,9.5,34,5408033
volume,jan-mar,0,81.5,9.5,57,5108080
volume,jan-mar,1,82.5,9.5,57,5108083
volume,jan-mar,0,83.5,9.5,57,5108084
volume,jan-mar,0,84.5,9.5,57,5108084
volume,jan-mar,0,85.5,9.5,57,5108084
volume,jan-mar,1,86.5,9.5,57,5108086
volume,jan-mar,1,87.5,9.5,57,5108086
volume,jan-mar,0,88.5,9.5,57,5108087
volume,jan-mar,0,89.5,9.5,57,5108090
volume,jan-mar,1,90.5,9.5,57,5108090
volume,jan-mar,0,91.5,9.5,57,5108090
volume,jan-mar,0,92.5,9.5,57,5108092
volume,jan-mar,0,110.5,9.5,71,5108110
volume,jan-mar,0,111.5,9.5,71,5108110
volume,jan-mar,0,116.5,9.5,71,5108115
volume,jan-mar,0,117.5,9.5,71,5108118
volume,jan-mar,1,127.5,9.5,71,5108128
volume,jan-mar,0,128.5,9.5,71,5108128
volume,jan-mar,0,129.5,9.5,71,5108130
volume,jan-mar,0,130.5,9.5,71,5108131
volume,jan-mar,0,131.5,9.5,71,5108132
volume,jan-mar,1,134.5,9.5,71,5108133
volume,jan-mar,1,135.5,9.5,71,5108136
volume,jan-mar,0,138.5,9.5,71,5108138
volume,jan-mar,0,141.5,9.5,71,5108141
volume,jan-mar,0,142.5,9.5,71,5108141
volume,jan-mar,0,143.5,9.5,71,5108142
volume,jan-mar,0,144.5,9.5,71,5108143
volume,jan-mar,0,145.5,9.5,71,5108144
volume,jan-mar,1,146.5,9.5,71,5108146
volume,jan-mar,0,148.5,9.5,71,5108149
volume,jan-mar,0,149.5,9.5,71,5110148
volume,jan-mar,0,150.5,9.5,71,5108149
volume,jan-mar,0,151.5,9.5,71,5108150
volume,jan-mar,1,152.5,9.5,71,5110153
volume,jan-mar,0,153.5,9.5,71,5108154
volume,jan-mar,0,154.5,9.5,71,5108154
volume,jan-mar,0,156.5,9.5,71,5108155
volume,jan-mar,1,157.5,9.5,71,5108158
volume,jan-mar,0,158.5,9.5,71,5108158
volume,jan-mar,1,159.5,9.5,71,5108158
volume,jan-mar,0,160.5,9.5,71,5110161
volume,jan-mar,0,161.5,9.5,71,5108161
volume,jan-mar,2,162.5,9.5,71,5108161
volume,jan-mar,0,163.5,9.5,71,5108164
volume,jan-mar,1,164.5,9.5,71,5110165
volume,jan-mar,0,165.5,9.5,71,5108164
volume,jan-mar,0,166.5,9.5,71,5110167
volume,jan-mar,0,168.5,9.5,71,5108169
volume,jan-mar,0,170.5,9.5,71,5108170
volume,jan-mar,0,172.5,9.5,71,5108172
volume,jan-mar,1,173.5,9.5,71,5108174
volume,jan-mar,0,174.5,9.5,71,5108174
volume,jan-mar,4,175.5,9.5,71,5108174
volume,jan-mar,1,176.5,9.5,71,5108175
volume,jan-mar,0,177.5,9.5,71,5108176
volume,jan-mar,0,178.5,9.5,71,5108177
volume,jan-mar,0,179.5,9.5,71,5108178
volume,jan-mar,2,-179.5,10.5,71,5409179
volume,jan-mar,2,-178.5,10.5,71,5409177
volume,jan-mar,1,-177.5,10.5,71,5409177
volume,jan-mar,2,-176.5,10.5,71,5409177
volume,jan-mar,1,-175.5,10.5,77,5411174
volume,jan-mar,1,-174.5,10.5,77,5410173
volume,jan-mar,1,-173.5,10.5,77,5409174
volume,jan-mar,1,-172.5,10.5,77,5409171
volume,jan-mar,1,-171.5,10.5,77,5410170
volume,jan-mar,1,-170.5,10.5,77,5410170
volume,jan-mar,1,-169.5,10.5,77,5409169
volume,jan-mar,1,-168.5,10.5,77,5409169
volume,jan-mar,1,-167.5,10.5,77,5409167
volume,jan-mar,1,-166.5,10.5,77,5409167
volume,jan-mar,1,-165.5,10.5,77,5409166
volume,jan-mar,1,-164.5,10.5,77,5409163
volume,jan-mar,1,-163.5,10.5,77,5409162
volume,jan-mar,0,-162.5,10.5,77,5411163
volume,jan-mar,0,-161.5,10.5,77,5409162
volume,jan-mar,0,-160.5,10.5,77,5409159
volume,jan-mar,0,-159.5,10.5,77,5409159
volume,jan-mar,0,-157.5,10.5,77,5409156
volume,jan-mar,0,-152.5,10.5,77,5409152
volume,jan-mar,0,-141.5,10.5,77,5409140
volume,jan-mar,0,-136.5,10.5,77,5409135
volume,jan-mar,0,-113.5,10.5,77,5409113
volume,jan-mar,0,-110.5,10.5,77,5409110
volume,jan-mar,1,-104.5,10.5,77,5409105
volume,jan-mar,1,-102.5,10.5,77,5409101
volume,jan-mar,1,-100.5,10.5,77,5409100
volume,jan-mar,1,-98.5,10.5,77,5409097
volume,jan-mar,0,-86.5,10.5,77,5409087
volume,jan-mar,0,-80.5,10.5,31,5409080
volume,jan-mar,0,-79.5,10.5,31,5409078
volume,jan-mar,1,-78.5,10.5,31,5409078
volume,jan-mar,1,-77.5,10.5,31,5409078
volume,jan-mar,3,-76.5,10.5,31,5409075
volume,jan-mar,1,-61.5,10.5,31,5409062
volume,jan-mar,0,-59.5,10.5,31,5409058
volume,jan-mar,0,-57.5,10.5,31,5409057
volume,jan-mar,1,-55.5,10.5,31,5409055
volume,jan-mar,1,-53.5,10.5,31,5409052
volume,jan-mar,0,-51.5,10.5,31,5409051
volume,jan-mar,0,-34.5,10.5,34,5409033
volume,jan-mar,0,-26.5,10.5,34,5409026
volume,jan-mar,0,51.5,10.5,51,5109050
volume,jan-mar,0,56.5,10.5,51,5109055
volume,jan-mar,0,59.5,10.5,51,5109058
volume,jan-mar,0,60.5,10.5,51,5109061
volume,jan-mar,0,61.5,10.5,51,5109061
volume,jan-mar,0,81.5,10.5,57,5109080
volume,jan-mar,0,82.5,10.5,57,5109082
volume,jan-mar,0,83.5,10.5,57,5109082
volume,jan-mar,0,84.5,10.5,57,5109083
volume,jan-mar,0,85.5,10.5,57,5110084
volume,jan-mar,0,86.5,10.5,57,5109085
volume,jan-mar,0,87.5,10.5,57,5109086
volume,jan-mar,0,88.5,10.5,57,5111088
volume,jan-mar,1,89.5,10.5,57,5111088
volume,jan-mar,1,90.5,10.5,57,5109089
volume,jan-mar,0,112.5,10.5,71,5109111
volume,jan-mar,0,127.5,10.5,71,5109127
volume,jan-mar,0,128.5,10.5,71,5109129
volume,jan-mar,0,129.5,10.5,71,5109129
volume,jan-mar,1,130.5,10.5,71,5109131
volume,jan-mar,0,132.5,10.5,71,5109133
volume,jan-mar,1,134.5,10.5,71,5109133
volume,jan-mar,0,135.5,10.5,71,5109136
volume,jan-mar,0,136.5,10.5,71,5109137
volume,jan-mar,0,137.5,10.5,71,5109138
volume,jan-mar,0,138.5,10.5,71,5109138
volume,jan-mar,1,139.5,10.5,71,5109138
volume,jan-mar,1,140.5,10.5,71,5111141
volume,jan-mar,1,141.5,10.5,71,5109141
volume,jan-mar,0,142.5,10.5,71,5109141
volume,jan-mar,1,145.5,10.5,71,5109144
volume,jan-mar,0,146.5,10.5,71,5109146
volume,jan-mar,0,147.5,10.5,71,5109148
volume,jan-mar,1,148.5,10.5,71,5109149
volume,jan-mar,0,149.5,10.5,71,5110148
volume,jan-mar,0,151.5,10.5,71,5109150
volume,jan-mar,1,152.5,10.5,71,5110153
volume,jan-mar,0,153.5,10.5,71,5109153
volume,jan-mar,0,154.5,10.5,71,5109153
volume,jan-mar,0,155.5,10.5,71,5109154
volume,jan-mar,1,156.5,10.5,71,5109155
volume,jan-mar,1,157.5,10.5,71,5109158
volume,jan-mar,0,158.5,10.5,71,5109158
volume,jan-mar,0,159.5,10.5,71,5109158
volume,jan-mar,0,160.5,10.5,71,5110161
volume,jan-mar,1,161.5,10.5,71,5109160
volume,jan-mar,1,162.5,10.5,71,5109163
volume,jan-mar,0,163.5,10.5,71,5111163
volume,jan-mar,0,164.5,10.5,71,5110165
volume,jan-mar,0,165.5,10.5,71,5109164
volume,jan-mar,0,167.5,10.5,71,5109168
volume,jan-mar,0,168.5,10.5,71,5109168
volume,jan-mar,0,169.5,10.5,71,5109168
volume,jan-mar,0,171.5,10.5,71,5109172
volume,jan-mar,2,172.5,10.5,71,5109172
volume,jan-mar,1,173.5,10.5,71,5109172
volume,jan-mar,1,174.5,10.5,71,5109174
volume,jan-mar,1,175.5,10.5,71,5109174
volume,jan-mar,1,176.5,10.5,71,5109177
volume,jan-mar,0,177.5,10.5,71,5109177
volume,jan-mar,0,178.5,10.5,71,5109177
volume,jan-mar,0,179.5,10.5,71,5109178
volume,jan-mar,1,-179.5,11.5,71,5412178
volume,jan-mar,1,-178.5,11.5,71,5410177
volume,jan-mar,1,-177.5,11.5,71,5410177
volume,jan-mar,3,-176.5,11.5,71,5410175
volume,jan-mar,4,-175.5,11.5,77,5411174
volume,jan-mar,3,-174.5,11.5,77,5410173
volume,jan-mar,2,-173.5,11.5,77,5410173
volume,jan-mar,2,-172.5,11.5,77,5410173
volume,jan-mar,2,-171.5,11.5,77,5410170
volume,jan-mar,2,-170.5,11.5,77,5410170
volume,jan-mar,2,-169.5,11.5,77,5410170
volume,jan-mar,1,-168.5,11.5,77,5410167
volume,jan-mar,2,-167.5,11.5,77,5410167
volume,jan-mar,2,-166.5,11.5,77,5410167
volume,jan-mar,1,-165.5,11.5,77,5410164
volume,jan-mar,1,-164.5,11.5,77,5410164
volume,jan-mar,1,-163.5,11.5,77,5410164
volume,jan-mar,0,-162.5,11.5,77,5411163
volume,jan-mar,0,-161.5,11.5,77,5410162
volume,jan-mar,0,-160.5,11.5,77,5410160
volume,jan-mar,0,-159.5,11.5,77,5410160
volume,jan-mar,0,-151.5,11.5,77,5410152
volume,jan-mar,0,-150.5,11.5,77,5410151
volume,jan-mar,0,-149.5,11.5,77,5411148
volume,jan-mar,0,-147.5,11.5,77,5410146
volume,jan-mar,0,-113.5,11.5,77,5410114
volume,jan-mar,0,-112.5,11.5,77,5410111
volume,jan-mar,1,-111.5,11.5,77,5410110
volume,jan-mar,1,-109.5,11.5,77,5410110
volume,jan-mar,0,-107.5,11.5,77,5411108
volume,jan-mar,1,-106.5,11.5,77,5410107
volume,jan-mar,0,-105.5,11.5,77,5410104
volume,jan-mar,0,-104.5,11.5,77,5410104
volume,jan-mar,1,-103.5,11.5,77,5410104
volume,jan-mar,1,-102.5,11.5,77,5410102
volume,jan-mar,0,-101.5,11.5,77,5410100
volume,jan-mar,0,-93.5,11.5,77,5410092
volume,jan-mar,1,-80.5,11.5,31,5410081
volume,jan-mar,1,-79.5,11.5,31,5411078
volume,jan-mar,1,-78.5,11.5,31,5410079
volume,jan-mar,0,-77.5,11.5,31,5410076
volume,jan-mar,1,-75.5,11.5,31,5410076
volume,jan-mar,1,-74.5,11.5,31,5412073
volume,jan-mar,1,-62.5,11.5,31,5411061
volume,jan-mar,0,-61.5,11.5,31,5410060
volume,jan-mar,2,-60.5,11.5,31,5411060
volume,jan-mar,1,-59.5,11.5,31,5411058
volume,jan-mar,1,-58.5,11.5,31,5410057
volume,jan-mar,0,-57.5,11.5,31,5410057
volume,jan-mar,0,-27.5,11.5,34,5411028
volume,jan-mar,0,-26.5,11.5,34,5411026
volume,jan-mar,1,54.5,11.5,51,5110053
volume,jan-mar,0,55.5,11.5,51,5110056
volume,jan-mar,4,56.5,11.5,51,5111057
volume,jan-mar,0,59.5,11.5,51,5111058
volume,jan-mar,1,60.5,11.5,51,5111061
volume,jan-mar,1,61.5,11.5,51,5110061
volume,jan-mar,0,81.5,11.5,57,5110081
volume,jan-mar,0,82.5,11.5,57,5110081
volume,jan-mar,0,85.5,11.5,57,5110084
volume,jan-mar,0,86.5,11.5,57,5110087
volume,jan-mar,0,87.5,11.5,57,5110087
volume,jan-mar,0,88.5,11.5,57,5110087
volume,jan-mar,0,89.5,11.5,57,5110089
volume,jan-mar,0,90.5,11.5,57,5110089
volume,jan-mar,0,92.5,11.5,57,5110093
volume,jan-mar,0,118.5,11.5,71,5111119
volume,jan-mar,0,127.5,11.5,71,5110126
volume,jan-mar,1,128.5,11.5,71,5110127
volume,jan-mar,0,129.5,11.5,71,5110130
volume,jan-mar,1,130.5,11.5,71,5110130
volume,jan-mar,0,132.5,11.5,71,5110133
volume,jan-mar,1,133.5,11.5,71,5110133
volume,jan-mar,1,134.5,11.5,71,5110133
volume,jan-mar,0,138.5,11.5,71,5110137
volume,jan-mar,0,139.5,11.5,71,5110138
volume,jan-mar,1,140.5,11.5,71,5111141
volume,jan-mar,0,141.5,11.5,71,5111142
volume,jan-mar,0,142.5,11.5,71,5110143
volume,jan-mar,0,144.5,11.5,71,5110143
volume,jan-mar,0,148.5,11.5,71,5110147
volume,jan-mar,0,149.5,11.5,71,5110148
volume,jan-mar,0,150.5,11.5,71,5110150
volume,jan-mar,0,152.5,11.5,71,5110153
volume,jan-mar,0,153.5,11.5,71,5110154
volume,jan-mar,0,154.5,11.5,71,5110154
volume,jan-mar,0,155.5,11.5,71,5110156
volume,jan-mar,1,156.5,11.5,71,5110156
volume,jan-mar,1,157.5,11.5,71,5110156
volume,jan-mar,0,158.5,11.5,71,5110159
volume,jan-mar,0,160.5,11.5,71,5110161
volume,jan-mar,0,161.5,11.5,71,5110162
volume,jan-mar,0,162.5,11.5,71,5111163
volume,jan-mar,1,163.5,11.5,71,5110164
volume,jan-mar,0,164.5,11.5,71,5110164
volume,jan-mar,0,167.5,11.5,71,5110166
volume,jan-mar,0,168.5,11.5,71,5110169
volume,jan-mar,0,169.5,11.5,71,5110170
volume,jan-mar,0,170.5,11.5,71,5110171
volume,jan-mar,1,171.5,11.5,71,5110171
volume,jan-mar,0,172.5,11.5,71,5110171
volume,jan-mar,0,173.5,11.5,71,5110174
volume,jan-mar,4,174.5,11.5,71,5110174
volume,jan-mar,1,175.5,11.5,71,5110174
volume,jan-mar,4,176.5,11.5,71,5110176
volume,jan-mar,2,177.5,11.5,71,5110178
volume,jan-mar,1,178.5,11.5,71,5110177
volume,jan-mar,1,179.5,11.5,71,5412179
volume,jan-mar,1,-179.5,12.5,71,5412178
volume,jan-mar,1,-178.5,12.5,71,5411177
volume,jan-mar,1,-177.5,12.5,71,5411176
volume,jan-mar,2,-176.5,12.5,71,5411175
volume,jan-mar,2,-175.5,12.5,77,5411174
volume,jan-mar,3,-174.5,12.5,77,5411174
volume,jan-mar,3,-173.5,12.5,77,5411174
volume,jan-mar,1,-172.5,12.5,77,5411173
volume,jan-mar,2,-171.5,12.5,77,5411170
volume,jan-mar,1,-170.5,12.5,77,5411169
volume,jan-mar,2,-169.5,12.5,77,5411169
volume,jan-mar,3,-168.5,12.5,77,5411169
volume,jan-mar,2,-167.5,12.5,77,5411167
volume,jan-mar,2,-166.5,12.5,77,5411167
volume,jan-mar,2,-165.5,12.5,77,5411165
volume,jan-mar,1,-164.5,12.5,77,5411165
volume,jan-mar,1,-163.5,12.5,77,5411163
volume,jan-mar,1,-162.5,12.5,77,5411163
volume,jan-mar,1,-161.5,12.5,77,5411161
volume,jan-mar,0,-160.5,12.5,77,5411161
volume,jan-mar,0,-156.5,12.5,77,5411157
volume,jan-mar,0,-154.5,12.5,77,5411154
volume,jan-mar,0,-151.5,12.5,77,5411152
volume,jan-mar,0,-144.5,12.5,77,5411144
volume,jan-mar,1,-118.5,12.5,77,5411119
volume,jan-mar,1,-116.5,12.5,77,5411117
