species,season,abundance,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
shortbill-spearfish,jul-sept,0,152.5,-39.5,81,5240153
shortbill-spearfish,jul-sept,0,151.5,-38.5,81,5238151
shortbill-spearfish,jul-sept,0,152.5,-38.5,81,5239151
shortbill-spearfish,jul-sept,0,153.5,-38.5,81,5239153
shortbill-spearfish,jul-sept,0,154.5,-38.5,81,5239155
shortbill-spearfish,jul-sept,0,-167.5,-37.5,81,5338168
shortbill-spearfish,jul-sept,0,150.5,-37.5,57,5238150
shortbill-spearfish,jul-sept,0,151.5,-37.5,81,5238150
shortbill-spearfish,jul-sept,0,152.5,-37.5,81,5238153
shortbill-spearfish,jul-sept,0,153.5,-37.5,81,5238154
shortbill-spearfish,jul-sept,0,154.5,-37.5,81,5238153
shortbill-spearfish,jul-sept,0,178.5,-37.5,81,5238177
shortbill-spearfish,jul-sept,0,179.5,-37.5,81,5238178
shortbill-spearfish,jul-sept,0,-168.5,-36.5,81,5337168
shortbill-spearfish,jul-sept,0,95.5,-36.5,57,5237094
shortbill-spearfish,jul-sept,0,96.5,-36.5,57,5237095
shortbill-spearfish,jul-sept,0,150.5,-36.5,81,5237151
shortbill-spearfish,jul-sept,0,151.5,-36.5,81,5237150
shortbill-spearfish,jul-sept,0,152.5,-36.5,81,5237153
shortbill-spearfish,jul-sept,0,153.5,-36.5,81,5237154
shortbill-spearfish,jul-sept,0,154.5,-36.5,81,5235155
shortbill-spearfish,jul-sept,0,155.5,-36.5,81,5236156
shortbill-spearfish,jul-sept,0,176.5,-36.5,81,5237175
shortbill-spearfish,jul-sept,0,177.5,-36.5,81,5237176
shortbill-spearfish,jul-sept,0,179.5,-36.5,81,5337179
shortbill-spearfish,jul-sept,0,-179.5,-35.5,81,5336179
shortbill-spearfish,jul-sept,0,153.5,-35.5,81,5236154
shortbill-spearfish,jul-sept,0,175.5,-35.5,81,5236175
shortbill-spearfish,jul-sept,0,176.5,-35.5,81,5236177
shortbill-spearfish,jul-sept,0,177.5,-35.5,81,5235177
shortbill-spearfish,jul-sept,0,178.5,-35.5,81,5236178
shortbill-spearfish,jul-sept,0,179.5,-35.5,81,5336179
shortbill-spearfish,jul-sept,0,-179.5,-34.5,81,5235179
shortbill-spearfish,jul-sept,0,166.5,-34.5,81,5235165
shortbill-spearfish,jul-sept,0,176.5,-34.5,81,5235176
shortbill-spearfish,jul-sept,0,177.5,-34.5,81,5235178
shortbill-spearfish,jul-sept,0,-162.5,-33.5,81,5334163
