category,season,effort,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
volume,oct-dec,0,179.5,-33.5,81,5234178
volume,oct-dec,0,-125.5,-32.5,81,5332124
volume,oct-dec,0,-85.5,-32.5,87,5332086
volume,oct-dec,0,-84.5,-32.5,87,5331085
volume,oct-dec,1,-14.5,-32.5,47,5331014
volume,oct-dec,2,-13.5,-32.5,47,5333012
volume,oct-dec,0,28.5,-32.5,47,5233029
volume,oct-dec,1,33.5,-32.5,51,5232032
volume,oct-dec,0,93.5,-32.5,57,5233092
volume,oct-dec,0,153.5,-32.5,81,5232152
volume,oct-dec,0,154.5,-32.5,81,5233154
volume,oct-dec,1,155.5,-32.5,81,5233154
volume,oct-dec,0,157.5,-32.5,81,5231157
volume,oct-dec,0,167.5,-32.5,81,5233166
volume,oct-dec,0,178.5,-32.5,81,5233177
volume,oct-dec,0,179.5,-32.5,81,5233178
volume,oct-dec,0,-156.5,-31.5,81,5332156
volume,oct-dec,0,-127.5,-31.5,81,5332128
volume,oct-dec,0,-93.5,-31.5,87,5331094
volume,oct-dec,0,-89.5,-31.5,87,5332088
volume,oct-dec,0,-88.5,-31.5,87,5332089
volume,oct-dec,0,-73.5,-31.5,87,5332073
volume,oct-dec,0,-40.5,-31.5,41,5332040
volume,oct-dec,1,-15.5,-31.5,47,5331014
volume,oct-dec,0,-9.5,-31.5,47,5332008
volume,oct-dec,0,-5.5,-31.5,47,5331005
volume,oct-dec,0,-3.5,-31.5,47,5332003
volume,oct-dec,0,16.5,-31.5,47,5232017
volume,oct-dec,0,30.5,-31.5,47,5231029
volume,oct-dec,0,43.5,-31.5,51,5232042
volume,oct-dec,0,91.5,-31.5,57,5230090
volume,oct-dec,1,112.5,-31.5,57,5232112
volume,oct-dec,1,113.5,-31.5,57,5232112
volume,oct-dec,0,153.5,-31.5,81,5232152
volume,oct-dec,1,154.5,-31.5,81,5230154
volume,oct-dec,0,155.5,-31.5,81,5230154
volume,oct-dec,0,156.5,-31.5,81,5231157
volume,oct-dec,3,157.5,-31.5,81,5231157
volume,oct-dec,0,158.5,-31.5,81,5231157
volume,oct-dec,0,-102.5,-30.5,87,5329101
volume,oct-dec,0,-98.5,-30.5,87,5331097
volume,oct-dec,0,-10.5,-30.5,47,5331011
volume,oct-dec,0,-0.5,-30.5,47,5330000
volume,oct-dec,0,33.5,-30.5,51,5231034
volume,oct-dec,0,38.5,-30.5,51,5231037
volume,oct-dec,0,45.5,-30.5,51,5231046
volume,oct-dec,1,106.5,-30.5,57,5231105
volume,oct-dec,1,107.5,-30.5,57,5231108
volume,oct-dec,1,109.5,-30.5,57,5231109
volume,oct-dec,1,110.5,-30.5,57,5231109
volume,oct-dec,1,111.5,-30.5,57,5231110
volume,oct-dec,0,153.5,-30.5,81,5231152
volume,oct-dec,0,154.5,-30.5,81,5230155
volume,oct-dec,0,156.5,-30.5,81,5231157
volume,oct-dec,0,157.5,-30.5,81,5231157
volume,oct-dec,0,-151.5,-29.5,81,5330151
volume,oct-dec,0,-131.5,-29.5,81,5328132
volume,oct-dec,0,-110.5,-29.5,87,5330110
volume,oct-dec,0,-105.5,-29.5,87,5329106
volume,oct-dec,0,-94.5,-29.5,87,5330095
volume,oct-dec,0,-76.5,-29.5,87,5329076
volume,oct-dec,0,-39.5,-29.5,41,5329038
volume,oct-dec,3,-30.5,-29.5,41,5330030
volume,oct-dec,1,-16.5,-29.5,47,5330015
volume,oct-dec,0,9.5,-29.5,47,5230010
volume,oct-dec,0,14.5,-29.5,47,5228015
volume,oct-dec,0,15.5,-29.5,47,5229016
volume,oct-dec,1,31.5,-29.5,51,5229031
volume,oct-dec,0,47.5,-29.5,51,5229048
volume,oct-dec,1,97.5,-29.5,57,5229098
volume,oct-dec,1,98.5,-29.5,57,5229099
volume,oct-dec,1,99.5,-29.5,57,5229099
volume,oct-dec,1,100.5,-29.5,57,5230099
volume,oct-dec,1,101.5,-29.5,57,5230102
volume,oct-dec,1,102.5,-29.5,57,5230102
volume,oct-dec,1,104.5,-29.5,57,5230105
volume,oct-dec,1,105.5,-29.5,57,5230105
volume,oct-dec,1,106.5,-29.5,57,5230105
volume,oct-dec,1,153.5,-29.5,81,5230153
volume,oct-dec,0,154.5,-29.5,81,5230155
volume,oct-dec,0,156.5,-29.5,81,5230157
volume,oct-dec,0,157.5,-29.5,81,5230157
volume,oct-dec,0,-151.5,-28.5,81,5329151
volume,oct-dec,0,-115.5,-28.5,87,5329116
volume,oct-dec,0,-94.5,-28.5,87,5329094
volume,oct-dec,0,-39.5,-28.5,41,5329038
volume,oct-dec,1,-31.5,-28.5,41,5329030
volume,oct-dec,3,-30.5,-28.5,41,5329029
volume,oct-dec,1,-17.5,-28.5,47,5329016
volume,oct-dec,1,33.5,-28.5,51,5229032
volume,oct-dec,1,99.5,-28.5,57,5229099
volume,oct-dec,1,101.5,-28.5,57,5229102
volume,oct-dec,1,102.5,-28.5,57,5229101
volume,oct-dec,1,103.5,-28.5,57,5228102
volume,oct-dec,1,104.5,-28.5,57,5229104
volume,oct-dec,1,105.5,-28.5,57,5229106
volume,oct-dec,1,153.5,-28.5,81,5229154
volume,oct-dec,0,154.5,-28.5,81,5227153
volume,oct-dec,0,155.5,-28.5,81,5229154
volume,oct-dec,0,156.5,-28.5,81,5228157
volume,oct-dec,1,157.5,-28.5,81,5229157
volume,oct-dec,1,158.5,-28.5,81,5228157
volume,oct-dec,0,159.5,-28.5,81,5228158
volume,oct-dec,0,161.5,-28.5,81,5229160
volume,oct-dec,0,-132.5,-27.5,81,5328132
volume,oct-dec,0,-122.5,-27.5,81,5328123
volume,oct-dec,0,-118.5,-27.5,87,5328119
volume,oct-dec,0,-40.5,-27.5,41,5328040
volume,oct-dec,1,-35.5,-27.5,41,5328034
volume,oct-dec,1,-33.5,-27.5,41,5328033
volume,oct-dec,2,-21.5,-27.5,41,5327022
volume,oct-dec,2,-19.5,-27.5,47,5328018
volume,oct-dec,1,-18.5,-27.5,47,5328018
volume,oct-dec,0,-10.5,-27.5,47,5328010
volume,oct-dec,0,9.5,-27.5,47,5228008
volume,oct-dec,0,14.5,-27.5,47,5226014
volume,oct-dec,0,33.5,-27.5,51,5228033
volume,oct-dec,0,48.5,-27.5,51,5228047
volume,oct-dec,0,64.5,-27.5,51,5228064
volume,oct-dec,1,99.5,-27.5,57,5228099
volume,oct-dec,1,103.5,-27.5,57,5227102
volume,oct-dec,0,104.5,-27.5,57,5228105
volume,oct-dec,0,105.5,-27.5,57,5227106
volume,oct-dec,0,106.5,-27.5,57,5227106
volume,oct-dec,0,107.5,-27.5,57,5228108
volume,oct-dec,0,111.5,-27.5,57,5228112
volume,oct-dec,1,153.5,-27.5,71,5228154
volume,oct-dec,0,154.5,-27.5,81,5228154
volume,oct-dec,1,155.5,-27.5,81,5228156
volume,oct-dec,1,156.5,-27.5,81,5228157
volume,oct-dec,1,157.5,-27.5,81,5228157
volume,oct-dec,1,158.5,-27.5,81,5227159
volume,oct-dec,2,159.5,-27.5,81,5227159
volume,oct-dec,1,160.5,-27.5,81,5228160
volume,oct-dec,0,162.5,-27.5,81,5227163
volume,oct-dec,0,165.5,-27.5,81,5228164
volume,oct-dec,0,167.5,-27.5,81,5227168
volume,oct-dec,0,-129.5,-26.5,81,5327128
volume,oct-dec,0,-127.5,-26.5,81,5327127
volume,oct-dec,0,-80.5,-26.5,87,5325079
volume,oct-dec,1,-37.5,-26.5,41,5326038
volume,oct-dec,3,-30.5,-26.5,41,5327031
volume,oct-dec,1,-23.5,-26.5,41,5326022
volume,oct-dec,1,-22.5,-26.5,41,5326022
volume,oct-dec,0,47.5,-26.5,51,5227046
volume,oct-dec,0,50.5,-26.5,51,5227050
volume,oct-dec,1,99.5,-26.5,57,5227099
volume,oct-dec,0,104.5,-26.5,57,5227103
volume,oct-dec,4,105.5,-26.5,57,5227104
volume,oct-dec,1,112.5,-26.5,57,5227112
volume,oct-dec,1,153.5,-26.5,71,5227154
volume,oct-dec,1,154.5,-26.5,81,5227154
volume,oct-dec,1,155.5,-26.5,81,5227154
volume,oct-dec,1,156.5,-26.5,81,5227156
volume,oct-dec,1,157.5,-26.5,81,5227156
volume,oct-dec,1,158.5,-26.5,81,5227159
volume,oct-dec,2,159.5,-26.5,81,5227160
volume,oct-dec,1,160.5,-26.5,81,5227159
volume,oct-dec,0,161.5,-26.5,81,5227162
volume,oct-dec,0,162.5,-26.5,81,5227163
volume,oct-dec,0,165.5,-26.5,81,5227164
volume,oct-dec,0,166.5,-26.5,81,5226167
volume,oct-dec,0,167.5,-26.5,81,5227168
volume,oct-dec,1,168.5,-26.5,81,5227167
volume,oct-dec,0,-140.5,-25.5,81,5326139
volume,oct-dec,0,-138.5,-25.5,81,5326137
volume,oct-dec,0,-136.5,-25.5,81,5326137
volume,oct-dec,0,-134.5,-25.5,81,5326134
volume,oct-dec,0,-94.5,-25.5,87,5326093
volume,oct-dec,0,-84.5,-25.5,87,5326083
volume,oct-dec,0,-41.5,-25.5,41,5326040
volume,oct-dec,1,-38.5,-25.5,41,5326038
volume,oct-dec,1,-26.5,-25.5,41,5326026
volume,oct-dec,1,-25.5,-25.5,41,5326026
volume,oct-dec,0,9.5,-25.5,47,5226009
volume,oct-dec,0,11.5,-25.5,47,5225012
volume,oct-dec,0,12.5,-25.5,47,5226013
volume,oct-dec,1,34.5,-25.5,51,5226034
volume,oct-dec,0,51.5,-25.5,51,5226050
volume,oct-dec,1,99.5,-25.5,57,5226100
volume,oct-dec,1,100.5,-25.5,57,5224101
volume,oct-dec,1,101.5,-25.5,57,5226101
volume,oct-dec,1,102.5,-25.5,57,5225103
volume,oct-dec,1,103.5,-25.5,57,5226104
volume,oct-dec,1,104.5,-25.5,57,5226105
volume,oct-dec,0,105.5,-25.5,57,5226105
volume,oct-dec,0,112.5,-25.5,57,5226113
volume,oct-dec,1,153.5,-25.5,71,5226153
volume,oct-dec,1,154.5,-25.5,81,5226155
volume,oct-dec,1,155.5,-25.5,81,5226156
volume,oct-dec,1,156.5,-25.5,81,5226156
volume,oct-dec,1,157.5,-25.5,81,5226156
volume,oct-dec,1,158.5,-25.5,81,5226159
volume,oct-dec,1,159.5,-25.5,81,5226159
volume,oct-dec,1,160.5,-25.5,81,5226161
volume,oct-dec,0,161.5,-25.5,81,5226162
volume,oct-dec,0,162.5,-25.5,81,5226162
volume,oct-dec,0,163.5,-25.5,81,5226162
volume,oct-dec,0,164.5,-25.5,81,5226165
volume,oct-dec,0,166.5,-25.5,81,5224167
volume,oct-dec,0,167.5,-25.5,81,5224167
volume,oct-dec,0,168.5,-25.5,81,5226168
volume,oct-dec,0,169.5,-25.5,81,5226168
volume,oct-dec,1,170.5,-25.5,81,5226170
volume,oct-dec,0,171.5,-25.5,81,5226172
volume,oct-dec,1,172.5,-25.5,81,5226173
volume,oct-dec,1,173.5,-25.5,81,5226174
volume,oct-dec,1,174.5,-25.5,81,5226174
volume,oct-dec,1,175.5,-25.5,81,5226174
volume,oct-dec,0,-141.5,-24.5,81,5325140
volume,oct-dec,0,-140.5,-24.5,81,5325139
volume,oct-dec,0,-138.5,-24.5,81,5325139
volume,oct-dec,0,-95.5,-24.5,87,5325096
volume,oct-dec,0,-42.5,-24.5,41,5324043
volume,oct-dec,1,-40.5,-24.5,41,5324041
volume,oct-dec,1,-30.5,-24.5,41,5324030
volume,oct-dec,1,-28.5,-24.5,41,5324027
volume,oct-dec,1,-26.5,-24.5,41,5325025
volume,oct-dec,1,35.5,-24.5,51,5224034
volume,oct-dec,0,51.5,-24.5,51,5225050
volume,oct-dec,0,105.5,-24.5,57,5225104
volume,oct-dec,0,107.5,-24.5,57,5224108
volume,oct-dec,0,111.5,-24.5,57,5224110
volume,oct-dec,0,112.5,-24.5,57,5225111
volume,oct-dec,1,153.5,-24.5,71,5225152
volume,oct-dec,0,154.5,-24.5,81,5225153
volume,oct-dec,1,155.5,-24.5,81,5225154
volume,oct-dec,1,156.5,-24.5,81,5225155
volume,oct-dec,3,157.5,-24.5,81,5225157
volume,oct-dec,3,158.5,-24.5,81,5225157
volume,oct-dec,1,159.5,-24.5,81,5225158
volume,oct-dec,1,160.5,-24.5,81,5224161
volume,oct-dec,0,161.5,-24.5,81,5224161
volume,oct-dec,0,162.5,-24.5,81,5224161
volume,oct-dec,0,163.5,-24.5,81,5224162
volume,oct-dec,0,164.5,-24.5,81,5225164
volume,oct-dec,0,165.5,-24.5,81,5225164
volume,oct-dec,0,166.5,-24.5,81,5225167
volume,oct-dec,1,169.5,-24.5,81,5225169
volume,oct-dec,1,170.5,-24.5,81,5225171
volume,oct-dec,1,171.5,-24.5,81,5224172
volume,oct-dec,0,172.5,-24.5,81,5225172
volume,oct-dec,1,175.5,-24.5,81,5225175
volume,oct-dec,0,-95.5,-23.5,87,5324095
volume,oct-dec,0,-88.5,-23.5,87,5324088
volume,oct-dec,1,-43.5,-23.5,41,5324043
volume,oct-dec,2,-42.5,-23.5,41,5324043
volume,oct-dec,1,-39.5,-23.5,41,5324039
volume,oct-dec,1,-38.5,-23.5,41,5324039
volume,oct-dec,1,-37.5,-23.5,41,5324038
volume,oct-dec,2,-36.5,-23.5,41,5324035
volume,oct-dec,1,-34.5,-23.5,41,5324034
volume,oct-dec,1,-33.5,-23.5,41,5324032
volume,oct-dec,1,-32.5,-23.5,41,5324032
volume,oct-dec,1,-30.5,-23.5,41,5324030
volume,oct-dec,1,-29.5,-23.5,41,5324030
volume,oct-dec,0,-9.5,-23.5,47,5324010
volume,oct-dec,0,8.5,-23.5,47,5223008
volume,oct-dec,0,11.5,-23.5,47,5222011
volume,oct-dec,0,36.5,-23.5,51,5224037
volume,oct-dec,0,53.5,-23.5,51,5223053
volume,oct-dec,0,111.5,-23.5,57,5224111
volume,oct-dec,0,112.5,-23.5,57,5224111
volume,oct-dec,0,152.5,-23.5,71,5224151
volume,oct-dec,1,153.5,-23.5,71,5224154
volume,oct-dec,0,154.5,-23.5,71,5224154
volume,oct-dec,1,155.5,-23.5,71,5222155
volume,oct-dec,2,156.5,-23.5,71,5222155
volume,oct-dec,2,157.5,-23.5,71,5224156
volume,oct-dec,4,158.5,-23.5,71,5224157
volume,oct-dec,1,159.5,-23.5,71,5224158
volume,oct-dec,0,160.5,-23.5,71,5224161
volume,oct-dec,1,161.5,-23.5,71,5224161
volume,oct-dec,0,162.5,-23.5,71,5224161
volume,oct-dec,0,163.5,-23.5,71,5224162
volume,oct-dec,1,167.5,-23.5,71,5224166
volume,oct-dec,1,170.5,-23.5,71,5224171
volume,oct-dec,1,174.5,-23.5,71,5224173
volume,oct-dec,0,-144.5,-22.5,77,5322144
volume,oct-dec,0,-143.5,-22.5,77,5323143
volume,oct-dec,0,-141.5,-22.5,77,5323141
volume,oct-dec,0,-139.5,-22.5,77,5323139
volume,oct-dec,0,-90.5,-22.5,87,5323091
volume,oct-dec,1,-41.5,-22.5,41,5323042
volume,oct-dec,1,-30.5,-22.5,41,5322031
volume,oct-dec,0,-9.5,-22.5,47,5323008
volume,oct-dec,0,10.5,-22.5,47,5223009
volume,oct-dec,1,37.5,-22.5,51,5222038
volume,oct-dec,0,55.5,-22.5,51,5223055
volume,oct-dec,0,56.5,-22.5,51,5223055
volume,oct-dec,0,104.5,-22.5,57,5221103
volume,oct-dec,0,105.5,-22.5,57,5223104
volume,oct-dec,0,111.5,-22.5,57,5223112
volume,oct-dec,0,112.5,-22.5,57,5223112
volume,oct-dec,0,113.5,-22.5,57,5223114
volume,oct-dec,0,153.5,-22.5,71,5223152
volume,oct-dec,0,154.5,-22.5,71,5223153
volume,oct-dec,1,155.5,-22.5,71,5222155
volume,oct-dec,1,156.5,-22.5,71,5222155
volume,oct-dec,2,157.5,-22.5,71,5223157
volume,oct-dec,2,158.5,-22.5,71,5223157
volume,oct-dec,0,159.5,-22.5,71,5223158
volume,oct-dec,0,163.5,-22.5,71,5223162
volume,oct-dec,0,164.5,-22.5,71,5222165
volume,oct-dec,0,165.5,-22.5,71,5222165
volume,oct-dec,1,168.5,-22.5,71,5223169
volume,oct-dec,1,169.5,-22.5,71,5223169
volume,oct-dec,1,170.5,-22.5,71,5223171
volume,oct-dec,1,173.5,-22.5,71,5223172
volume,oct-dec,0,-145.5,-21.5,77,5322144
volume,oct-dec,0,-139.5,-21.5,77,5322140
volume,oct-dec,0,-137.5,-21.5,77,5322136
volume,oct-dec,0,-136.5,-21.5,77,5322136
volume,oct-dec,0,-86.5,-21.5,87,5321086
volume,oct-dec,0,-85.5,-21.5,87,5322084
volume,oct-dec,0,-39.5,-21.5,41,5322040
volume,oct-dec,0,-37.5,-21.5,41,5322038
volume,oct-dec,0,8.5,-21.5,47,5222009
volume,oct-dec,0,37.5,-21.5,51,5222038
volume,oct-dec,0,55.5,-21.5,51,5222055
volume,oct-dec,0,65.5,-21.5,51,5222064
volume,oct-dec,0,66.5,-21.5,51,5222066
volume,oct-dec,0,111.5,-21.5,57,5222111
volume,oct-dec,1,112.5,-21.5,57,5222111
volume,oct-dec,2,113.5,-21.5,57,5222113
volume,oct-dec,0,114.5,-21.5,57,5222115
volume,oct-dec,0,153.5,-21.5,71,5222154
volume,oct-dec,2,154.5,-21.5,71,5222154
volume,oct-dec,4,155.5,-21.5,71,5222155
volume,oct-dec,0,156.5,-21.5,71,5222155
volume,oct-dec,0,157.5,-21.5,71,5222157
volume,oct-dec,0,160.5,-21.5,71,5222161
volume,oct-dec,0,161.5,-21.5,71,5222161
volume,oct-dec,1,164.5,-21.5,71,5222165
volume,oct-dec,1,169.5,-21.5,71,5222169
volume,oct-dec,1,171.5,-21.5,71,5222170
volume,oct-dec,1,172.5,-21.5,71,5222173
volume,oct-dec,0,-146.5,-20.5,77,5321146
volume,oct-dec,0,-145.5,-20.5,77,5321144
volume,oct-dec,0,-137.5,-20.5,77,5321136
volume,oct-dec,1,-135.5,-20.5,77,5321134
volume,oct-dec,0,-134.5,-20.5,77,5321134
volume,oct-dec,0,-133.5,-20.5,77,5321134
volume,oct-dec,0,-94.5,-20.5,87,5321095
volume,oct-dec,0,-90.5,-20.5,87,5321090
volume,oct-dec,0,-84.5,-20.5,87,5321084
volume,oct-dec,0,-38.5,-20.5,41,5321038
volume,oct-dec,2,-30.5,-20.5,41,5321031
volume,oct-dec,0,9.5,-20.5,47,5221008
volume,oct-dec,1,38.5,-20.5,51,5221039
volume,oct-dec,0,39.5,-20.5,51,5221038
volume,oct-dec,0,56.5,-20.5,51,5220056
volume,oct-dec,0,65.5,-20.5,51,5221065
volume,oct-dec,0,68.5,-20.5,51,5221067
volume,oct-dec,0,70.5,-20.5,51,5220071
volume,oct-dec,0,105.5,-20.5,57,5220105
volume,oct-dec,0,111.5,-20.5,57,5221112
volume,oct-dec,1,112.5,-20.5,57,5221113
volume,oct-dec,0,113.5,-20.5,57,5221113
volume,oct-dec,1,114.5,-20.5,57,5221115
volume,oct-dec,0,115.5,-20.5,57,5221116
volume,oct-dec,0,152.5,-20.5,71,5221151
volume,oct-dec,1,153.5,-20.5,71,5221153
volume,oct-dec,1,154.5,-20.5,71,5221153
volume,oct-dec,1,155.5,-20.5,71,5221156
volume,oct-dec,1,156.5,-20.5,71,5221157
volume,oct-dec,0,157.5,-20.5,71,5221157
volume,oct-dec,0,158.5,-20.5,71,5221157
volume,oct-dec,0,159.5,-20.5,71,5221159
volume,oct-dec,0,160.5,-20.5,71,5221161
volume,oct-dec,0,161.5,-20.5,71,5221161
volume,oct-dec,1,162.5,-20.5,71,5221161
volume,oct-dec,1,163.5,-20.5,71,5221162
volume,oct-dec,0,166.5,-20.5,71,5221166
volume,oct-dec,0,167.5,-20.5,71,5221166
volume,oct-dec,0,168.5,-20.5,71,5221169
volume,oct-dec,1,169.5,-20.5,71,5221170
